essay_id,essay_set,essay,score,p7_mbart50_m2m
19217,7,"Last year, @DATE1 it was my birthday, so I told my @CAPS1 what I wanted for my @DATE3 and out of everything I said “@CAPS1 I want a @CAPS2” (@CAPS3 station @CAPS4). So the @DATE2 we go out at three in the morning to get my @ORGANIZATION1 and we were at best buy. So we walked up to the store and we opened the door and there had to be over @DATE4 people in the store. So we walk over to the game. I she and their was two text and their was five people in the section so we grabed one of the two. But when we got in line half of the people in the store were already in line. Then we waited in that stupid line forever it literally to us like hours to get through to the front of the line. We got home at @TIME1. This story is not about what I wanted its about patience. So I was patient for two and a half hours waiting to buy my @CAPS2, werever you go use patience you will get thought about and treated nicer than you expect.",16,"गत वर्ष, @DATE1 मेरो जन्मदिन थियो, त्यसैले मैले मेरो @CAPS1 को लागि के चाहन्थे भन्ने कुरा @DATE3 मा भनें र हरेक कुराबाट मैले भनें “@CAPS1 म एउटा @CAPS2 चाहन्छु” (@CAPS3 स्टेसन @CAPS4)। त्यसैले @DATE2 हामी मेरो @ORGANIZATION1 प्राप्त गर्न बिहान तीन बजे बाहिर जान्छौं र हामी राम्रोसँग खरीद गरिरहेका थियौं । त्यसैले हामीले स्टोरमा हिंड्यौं र ढोका खोल्यौं र त्यहाँ @DATE4 मानिस हुनुपर्थ्यो । त्यसैले हामी खेलतिर हिंड्छौं । म तिनी र तिनीहरूको दुईवटा पाठ थियो र तिनीहरूको खण्डमा पाँच जना व्यक्ति थिए त्यसैले हामीले दुई मध्ये एउटालाई पक्रे । तर जब हामी पङ्क्तिमा पुग्यौं, स्टोरका आधा मानिसहरू पहिल्यै पङ्क्तिमा थिए । त्यसपछि हामी त्यो मूर्ख पङ्क्तिमा सधैं पर्खिरहेका थियौं। हामी पङ्क्तिको अगाडि पुग्नका लागि चोखो अर्थमा घण्टाहरू झैं पर्खिरहेका थियौं। @TIME1 मा हामी घर पुग्यौं । यो कथा मैले चाहेको बारेमा होइन र धैर्यको बारेमा हो । त्यसैले मैले मेरो @CAPS2 खरीद गर्न दुई घण्टा आधा धैर्यसाथ पर्खिरहेको थिएँ, यदि तपाईँ धैर्य प्रयोग गर्न जानु भयो भने तपाईँले अपेक्षा गर्नुभन्दा राम्रो तरिकाले विचार गर्नुहुनेछ र उपचार गर्नुहुनेछ ।"
19219,7,"One day my dad and I decided we would go fishing. He kept saying five more minutes, so I just sat there in the car. Finally I got out to find him a sleep with a note saying @NUM1 more min.",11,"एक दिन म र मेरा बाबुले माछा मार्न जाने निर्णय गरे । उहाँले अझै पाँच मिनेट भन्नु भयो, त्यसैले मैले गाडीमा बसें । अन्त्यमा मैले @NUM1 more min भनिने एउटा द्रष्टव्यसँग उसलाई सुत्न फेला पार्न बाहिर निस्कें ।"
19220,7,"A time when I was patient is when I was at home watching my baby brother for for my mama so she can go grocery shopping and my brother was crying cuz @CAPS2 was sleepy, hungry so I put him to bed and I had to be patient cuz @CAPS2 was a bady and my mama was gown for a long time and she had to do other stuff like shop for clothes, @CAPS1, shoes, when my brother woke up @CAPS2 was cying and I could’nt stop him from crying and when my mama pulled up @CAPS2 stop crying and @CAPS2 started laugh That’s a time when I was patient!",10,"जब म धैर्यवान थिएँ, म मेरो सानो भाइलाई मेरो आमाको लागि हेर्नको लागि घरमा थिएँ ताकि उनी भण्डारमा जान्न सकिन् र मेरा भाइ रोइरहेका थिए किनभने @CAPS2 सुतिरहेको थियो, भोकाएको थियो त्यसैले मैले उसलाई बिस्तरमा राखें र म धैर्यवान हुनु पर्थ्यो किनभने @CAPS2 एउटा दुष्ट थियो र मेरी आमा लामो समयसम्म पोशाक लगाएकी थिई र उनले अन्य कुराहरू गर्नैपर्थ्यो जस्तै लुगाहरू, @CAPS1, जुत्ताहरू, जब मेरो भाइ उठ्यो @CAPS2 सिङ्गिरहेको थियो र मैले उसलाई रोउनबाट रोक्न सकेनन् र जब मेरी आमाले उठ्यो @CAPS2 रोउन रोक्यो र @CAPS2 हाँस्न थाले त्यो समय थियो जब म धैर्यवान थिएँ!"
19221,7,Win i wenT @CAPS1 @CAPS2 @CAPS3. I  was in @CAPS4 and The @CAPS4 Was very @CAPS5 @CAPS6 @CAPS7 The shown my patience were noT @CAPS8 @CAPS9  me @CAPS10 so iluT in @CAPS11 of eveone and I got fron @CAPS12 row seuot on the @CAPS13.,8,Win i wenT @CAPS1 @CAPS2 @CAPS3. म @CAPS4 मा थिएँ र @CAPS4 धेरै @CAPS5 @CAPS6 @CAPS7 मेरो धैर्य देखाइएका थिएनन् @CAPS8 @CAPS9 म @CAPS10 त्यसैले हिजोको @CAPS11 मा मैले @CAPS12 पङ्क्तिमा @CAPS13 मा थर्किएँ ।
19222,7,"I am writing about a time when someone I knew was extremely patient. He was having to be patient with one thing: @CAPS1. When I was very young, once at a hotel pool, I had almost drowned. Since then I was afraid to swim. So, my patient friend taught @CAPS1 how to swim at a pool in his trailer park. What he had to be patient about though was getting @CAPS1 into the deep water of the pool. He wanted @CAPS1 to go to the deep end of the pool but I was to afraid I would drown. So then he decided he needed to get @CAPS1 into the deep end somehow. We got out of the pool and walked to the deep end. He just told @CAPS1 to jump in, but he should’ve realized I wouldn’t just jump in. He did eventually get @CAPS1 into the water of the deep end, but all I would do was hang onto the edge and not let go to swim or anything. So after that, I just got out and he began to get a little frustrated. He was patient though, and kept working with @CAPS1. After what seemed like hours, he pretended he was going to give up on @CAPS1. I told him if he stayed, I’d go in the deep end. So he did, and I jumped in and realized it wasn’t so bad after all. So now I love swimming, especially in the deep ends. That’s how my friends hard work and patience payed off for both @CAPS1, and him.",17,"म एक समयका बारेमा लेख्दैछु जब म जान्दछु कोही मानिस एकदमै धैर्यवान थियो । उनी एउटा कुरामा धैर्यवान हुनु पर्थ्यो: @CAPS1 । जब म अत्यन्तै सानो थिएँ, एक पटक होटलको तालमा, म लगभग डुबेको थिएँ । तबदेखि म तैंले तैंले तैंले हिड्न डराएको थिएँ। यसकारण मेरो धैर्यवान मित्रले @CAPS1लाई आफ्नो ट्रेलिङ पार्कमा एउटा तालमा कसरी हिड्ने सिकाए। तर उनीसँग धैर्यको आवश्यकता थियो @CAPS1 को तालको गहिरो पानीमा राख्न। उनी @CAPS1 को तालको गहिरो किनारमा जान चाहन्थे तर म डुब्ने डराउँथें। यसकारण उनले केही तरीकाले @CAPS1लाई गहिरो किनारमा ल्याउनु पर्थ्यो भन्ने निर्णय गरे । हामी पोखरीबाट बाहिर निस्केर गहिरो किनारसम्म हिंड्यौं । उनले @CAPS1लाई फड्काउन भने, तर उनले थाहा पाउनै पर्थ्यो कि म फड्काउँने छैन। उनी अन्त्यमा @CAPS1लाई गहिरो किनारको पानीमा पुर्याइदिए, तर म किनारमा उभिएर तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले नतैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले तैंले  यसपछि, म मात्र बाहिर गएँ र उहाँ केही निराश हुनुभयो । उनी धैर्यवान भए तापनि @CAPS1 सँग काम गर्न जारी राखे । केही घण्टाको समयपछि उनले @CAPS1 मा छोड्ने चेष्टा गरिरहेका थिए। मैले उसलाई भनें, यदि उनी त्यहाँ बस्छन् भने म गहिरो किनारमा जानेछु। यसर्थ उनले गरे, र म भित्र पस्नुभयो र यो सबभन्दा पनि खराब छैन भन्ने थाहा पाएँ । त्यसैले अब म तैंले तैंलेनु मन पराउँछु, खास गरेर गहिरो किनारमा । यस प्रकार मेरा साथीहरूले कठिन परिश्रम र धैर्यले @CAPS1 र उहाँ दुवैका लागि लाभ पुर्याए।"
19223,7,"It was the @DATE1 and I, @PERSON1, had applied for @ORGANIZATION1. I had applied in @DATE2 and was patiently waiting for a letter addressed to @CAPS1 @PERSON1 from @ORGANIZATION2. From the beginning of the @DATE1 I had checked the mail box every day.  Every day as I ran down the drive way I hoped that day would be the day the letter would come. I was afraid because @NUM1 of the @DATE1 had passed and still no letter. It was like waiting for that one moment at the climat of the movie when you think the main character will make his move. @CAPS4 was the first @DATE3 in @DATE4 and l was eating lunch. I thought to myself ""@CAPS2 is the day it has to be."" I heard the sound of the mail truck pulling up to our mail bat and botted for the door. As I met the mail lady she smiled, everyday she sees me.  Every day she sees my smile fade as I check the mail for that one letter address to @CAPS1 @PERSON2. She looks at me and says ""@CAPS4 is that day."" Patience is a hard thing to get, but in the @DATE1 I had had my fair share of patience.",20,"यो @DATE1 थियो र मैले @PERSON1 @ORGANIZATION1 का लागि आवेदन गरेको थियो । @DATE2 मा मैले आवेदन गरेको थिएँ र @ORGANIZATION2 बाट @CAPS1 @PERSON1 को पत्रलाई धैर्यपूर्वक पर्खिरहेको थिएँ। @DATE1 को सुरुदेखि मैले प्रत्येक दिन पत्रमञ्जूषा जाँच गरेको थिएँ ।  हरेक दिन म ड्राइभको बाटोमा दौडिरहेको थिएँ। मैले आशा गरेको थिएँ कि त्यो दिन पत्र आउने दिन हुनेछ। मैले डराएको कारण @NUM1 @DATE1 को पास भएको थियो र अझै पनि पत्र छैन । यो चलचित्रको वातावरणमा मुख्य पात्रले आफ्नो चाल गर्ने सोच्दा एक क्षणको प्रतीक्षा जस्तो थियो। @CAPS4 @DATE4 मा पहिलो @DATE3 थियो र म 점심 खाँदै थिएँ । मैले आफैलाई सोचें ""@CAPS2 यो दिन हुनुपर्दछ ।"" मैले पत्र ट्रकको आवाज सुनें जुन हाम्रो पत्र तान्दै थियो र ढोकामा बोट गर्दै थियो। जब मैले डाक ladyलाई भेटें, उहाँले मुस्कुराउँनु भयो, हरेक दिन उहाँले मलाई देख्नुहुन्छ।  @CAPS1 @PERSON2 को एउटा पत्र ठेगानाका लागि म पत्र जाँच गर्दा प्रत्येक दिन उसले मेरो मुस्कान फेड भएको देख्छ। उनी मलाई हेरिन् र भन्छिन्, ""@CAPS4 त्यो दिन हो ।"" धैर्य प्राप्त गर्न कठिन छ, तर @DATE1 मा मैले मेरो उचित भाग धैर्य भएको थियो ।"
19224,7,A time I was patient was when I really wanted a game called x-men @CAPS3 wolver in and my mom said I had to what until @CAPS1 came strolling down the road. I can understand why she said that because we were a lttle shorf on cash at that time so we had to make the rest of what we had last a little longer. After a few week had past I forgot all about the game then on @CAPS1 day my sister and I got down stairs so fast then when we were oozning gifts I noticed a gift with my name on it. I go grab it and I opened it and it was it x-men @CAPS3 @CAPS4 and tow other games that I wanted offer that I go up to my room grab my @CAPS5 and headphones pop in x-me @CAPS3 and played it all day long,13,एक समय म धैर्यवान थिएँ जब मैले एक्स-मेन @CAPS3 वल्भर भनिने खेल चाहन्थें र मेरी आमाले मलाई के गर्नु पर्ने बताए जबसम्म @CAPS1 बाटोमा हिंड्दै आएन । म बुझ्दछु उनले किन त्यसो भने किनभने हामी त्यस समय नगदमा एकदमै कमजोर थियौं त्यसैले हामीले बाँकी रहेको केही समय अझ लामो राख्नु परेको थियो । केही हप्ता बिताएपछि मैले खेलका बारेमा सबै बिर्सें। त्यसपछि @CAPS1 दिन मेरी बहिनी र म यति चाँडै ढीलोबाट तल चढ्यौं जब हामीले उपहारहरू दिइरहेका थियौं मैले मेरो नाम भएको उपहार देख्यौं। म यसलाई लिन्छु र यसलाई खोल्छु र यो एक्स-मेन @CAPS3 @CAPS4 थियो र मैले प्रस्ताव गर्न चाहेका अन्य खेलहरू तान्छु जुन म मेरो कोठामा जान्छु मेरो @CAPS5 लिन्छु र हेडफोनहरू एक्स-मे @CAPS3 मा पप हुन्छ र दिनभरि बजाउँछु
19225,7,"One day, I had to be patient why cause I had ask my mother can I go skate but she told me to be patient so we wait and till she said yea. After wait we was mad cause my mother had to go get the money for my sister. So next awayz be patient but if you do not be patient you will not get your wayz. Like one day my sister haven and I want to go to the movie with our friends so we had to be patient for a whole hour why cause we had to wait and till mom got off of work for she can give haven @MONEY1 and me @CAPS1 @MONEY1. So that is how you be patient.",10,"एक दिन, म धैर्यवान हुनै पर्छ किनकि मैले मेरी आमालाई स्केट गर्न सकिँदैन भनेर सोधेको थिएँ तर उहाँले मलाई धैर्यवान हुन भन्नु भयो त्यसैले हामी प्रतिक्षा गर्छौं र जबसम्म उहाँले भन्नुभयो कि हो। हामीले प्रतिक्षा गरे पछि हामी पागल भयौं किनभने मेरी आमाले मेरी बहिनीको लागि पैसा लिन जानु पर्थ्यो। त्यसैले पछिल्लो समयमा धैर्य साथ बस्नुहोस् तर यदि तपाईँ धैर्य नभएमा तपाईँले आफ्नो बाटो प्राप्त गर्न सक्नुहुन्न । एक दिन मेरी बहिनी हेभेन र म हाम्रा साथीहरूसँग चलचित्र हेर्न जान चाहन्छौं त्यसैले हामीले एक घण्टासम्म धैर्य राख्नु पर्यो किनकि हामीले प्रतिक्षा गर्नु पर्यो र आमाले काम छोडेसम्म उनले हेभेन @MONEY1 र मलाई @CAPS1 @MONEY1 दिन सक्छिन्। यसकारण तिमी धैर्यवान हुनुपर्छ।"
19226,7,"When my friend and I went to @ORGANIZATION1, it was very busy. We dint have to wait a long time , @CAPS1 my ride we ??? to wait a longtime  to get on @CAPS1 my friend  was very patiente and I was not. I kept complaining on how long it took. @CAPS1 eventually we got on the ride and had a blast. It was horrible waiting, @CAPS1 it was worth it because the ride was the @ORGANIZATION2. It's the best ride in the whole wide world.",14,"जब म र मेरो साथी @ORGANIZATION1 मा गयौं, यो एकदम व्यस्त थियो। हामीले धेरै समय प्रतिक्षा गर्नुपर्छ, @CAPS1 मेरो यात्रा हामीले??? @CAPS1 मा पुग्न लामो समय प्रतिक्षा गर्न मेरो साथी धेरै धैर्यवान थियो र म कहिल्यै पनि थिइनँ। मैले कति समय लग्यो भन्ने बारेमा गुनासो गरिरहन्थें । @CAPS1 अन्त्यमा हामीले सवारीमा पुग्यौं र चकित भयौं । यो डरलाग्दो प्रतिक्षा थियो, @CAPS1 यो यसको सट्टा थियो किनभने यात्रा @ORGANIZATION2 थियो। यो सम्पूर्ण विश्वमा सबैभन्दा राम्रो सवारी हो ।"
19227,7,"To write about a time I was patient is hard for me to do so since I am not a patient person, but I am going to try. Three days before the trip to cedar point can not wait for it to be here. I did try to make it rush by, but it didn’t work. I had been off of school now for @NUM1 weeks and I had did everything I wanted to do. When me my mom, sister and friends go we always have a lot of fun (of corce). Every night since , I have known we are going to cedar point I would sit there and think one day when many kids would ask and complain to there mom saying, “ can’t it come anymore,” but me never, not one I know that no one could make time go by faster. So I waited did my chores, packed and watched tv. Trust me it was very long, very boring and is itching at me to complain but I didn’t. I took a deep breath every time, this would happen to me. And say only a little wait compared to other things. I would also think about how lucky I am to be going to cedar point. I know I am a very impatient person and I am trying to fix it. This is what I try to do and do while waiting for cedar point to come along. This is what patient is to me, and in my life. This is also a time in my life when I was patient.",23,"जब म धैर्यवान थिएँ त्यस समयको बारेमा लेख्न मलाई कठिन छ किनभने म धैर्यवान मानिस होइन, तर म प्रयास गर्नेछु। सिडर बिन्दुमा यात्रा गर्नुभन्दा तीन दिन अघि यहाँ आउनका लागि प्रतिक्षा गर्न सकिदैन। मैले यसलाई छिटो पार्ने प्रयास गरें, तर यसले काम गरेन । मैले अहिले @NUM1 हप्तासम्म स्कूल छोडेको थिएँ र मैले जे पनि गर्न चाहेको थिएँ गरें । जब म, मेरी आमा, बहिनी र साथीहरू जान्छौं हामी सधैँ धेरै रमाइलो गर्छौं (कोर्सको) । हरेक रात देखि, मैले थाहा पाएँ हामी देवदारूको बिन्दुमा जाँदैछौं म त्यहाँ बस्छु र एक दिन सोच्छु जब धेरै बच्चाहरूले त्यहाँ आईलाई सोध्नेछन् र गुनासो गर्नेछन्, “यो फेरि आउन सक्तैन,” तर म कहिल्यै पनि होइन, एक म जान्दछु कसैले पनि समयलाई छिटो पार्दैनन्। यसकारण म आफ्नो कामको लागि पर्खिरहेको थिएँ, थोपिएको थिएँ र टीभी हेरिरहेको थिएँ। मलाई विश्वास गर्नुहोस्, यो धेरै लामो थियो, धेरै रित्तो थियो र मलाई गुनासो गर्ने इच्छा छ तर मैले गरेन। म हरेक पटक गहिरो श्वास लिन्थें, यो मेरो निम्ति घट्ने थियो । र अन्य कुराहरूसँग तुलना गर्दा एउटा सानो प्रतीक्षा मात्र भन्नुहोस् । मैले देवदारू बिन्दुमा जानेमा कति भाग्यशाली छु भन्ने बारेमा पनि सोच्ने थिएँ। म जान्दछु म अति धैर्यहीन मानिस हुँ र म यसलाई सुधार गर्ने प्रयास गरिरहेको छु । मैले सिडर बिन्दुको आगमनको प्रतीक्षा गर्दा यो गर्ने प्रयास गरेको छु। मेरो जीवनमा र मेरो लागि धैर्य यही हो। यो मेरो जीवनमा पनि एउटा समय हो जब म धैर्यवान थिएँ ।"
19228,7,"Being pactient. Well when I have a baby cousin coming from @LOCATION1 and she was adopted from call for in a so I have never sean her befor I have only seen her in the hillper and photoes. So I have heard her voice on my phone before she sound sound so  cute and I’m missing  my ant and uncle too, I haven’t  seen them in @NUM1 years. Out @CAPS1 still being past waiting for them to come tomorrow or today. It’s a surpize I being pashing.",12,सन्धिकारी बन्न । जब मसँग @LOCATION1 बाट आइरहेको एउटा baby cousin छ र उहाँलाई कलबाट ग्रहण गरिएको थियो त्यसैले मैले उहाँलाई कहिल्यै चिनिनँ किनभने मैले उहाँलाई मात्र पहाड र फोटोहरूमा देखेको छु । यसकारण मैले आफ्नो फोनमा उहाँको आवाज सुनेको छु। उहाँ यति राम्ररी ध्वनि बजाउनुभन्दा पहिले र म मेरो मृग र काका पनि हराइरहेको छु। मैले @NUM1 वर्षहरूमा तिनीहरूलाई देखेको छैन। @CAPS1 बाहिर अझै तिनीहरूलाई भोलि वा आज आउन पर्खिरहेका छन्। यो म प्याचिङ गरिरहेको सर्पिज हो ।
19229,7,"It was a cool @DATE2 @TIME3. The sun was just coming up as I got into my box blind. It had snowed the @TIME1 but it was only @DATE1. Then again I was in the upper penisaala of @LOCATION1. I was hunting for a monster ten point with my brand new @NUM1 and @TIME2 gun could kill a dear @NUM2 yards. I have been sitting for an hour but it felt like a day. I’ve only seen a squarile and he was fun to watch in all but not the rush you get when you see a deer. “@CAPS1, @CAPS1!” I was looking in the direction the sound was coming. “@CAPS1, @CAPS1!” gun up @TIME2 time my adrenilen hicking in. “@CAPS1, @CAPS1!” I see move ment put my scope on it and I see it. It’s a it’s a grouse? I glowered the gun calmed down and watched it eat some corn. It was @NUM3. time for lunch and all I had was a turkey sandwhich, a apple, and a bottle of water. I started with my apple eating slowly while looking around when I  saw a brown figure move. I grabed my gun with my apple in my mouth. So picture @TIME2 a guy with all come on. An apple in his mouth, and look in a scope. As I looked  I realized it was him the big @NUM4. Massive horns, a big body and he was proble five maby six years old. I put my crosshairs just be hind the shoulder and I diehed the safety off. Slowly pulled the trigger. My mind a blur and “@CAPS4!” perfect shot. Later @TIME2 I found him and he was big @NUM5. I got him mounted and that’s were he is now.",23,"यो एउटा राम्रो @DATE2 @TIME3 थियो । म मेरो बक्सा अन्धा भएको बेला सूर्य चम्किरहेको थियो। यसले @TIME1 लाई हिलो लग्यो तर यो मात्र @DATE1 थियो । त्यसपछि फेरि म @LOCATION1 को माथिल्लो पेन्टिनाअलामा थिएँ। म मेरो नयाँ @NUM1 र @TIME2 हतियारसँग दश बिन्दुको राक्षसका लागि शिकार गरिरहेको थिएँ। मैले एक घण्टासम्म बसिरहेको छु तर दिन जस्तो लाग्छ। मैले एउटा वर्गाकार मात्र देखेको छु र उनी सबैमा हेर्न रमाइलो थिए तर तपाईँले मृगलाई देख्दा झट्टै नहेर्नुहोस् । “@CAPS1, @CAPS1!” मैले ध्वनि आउने दिशामा हेरिरहेको थिएँ। ""@CAPS1, @CAPS1!"" @TIME2 समयमा मेरो एड्रिनिन हिकिङ सुरु गर्नुहोस्। “@CAPS1, @CAPS1!” म यसलाई मेरो दायरा राख्न चाल देख्छु र म यसलाई देख्छु। यो एउटा यो एउटा grouse हो? मैले तुरही शान्त भएको देख्यो र केही मकै खान थाले। यो @NUM3 थियो । मैले खानका लागि प्रशस्त समय बिताएँ। मसँग एउटा तुरकी बाली, एउटा स्याल र एउटा बोतल पानी मात्र थियो। मैले भूरा आकारको चाल देखेको बेला मैले मेरो स्याललाई धीमे धीमे खान शुरु गरें। मैले मकै मुखमा स्याल समातेर आफ्नो गन समातें। यसर्थ @TIME2 एउटा मानिससँग सबै आइरहेको तस्वीर बनाउनुहोस्। त्यस मानिसको मुखमा एउटा स्याल छ। त्यस मानिसको आँखाको छेउमा हेर। जब मैले हेरें, मलाई थाहा भयो त्यो उहाँ नै ठूलो @NUM4 थियो। विशाल सींङहरू, ठूलो शरीर, र उनी पाँच Maby छ वर्षको दुर्बल थिए। मैले मेरो क्रसहेयरहरू मात्र कम्मरको पछाडि राखें र मैले सुरक्षालाई बन्द गरें । हळूहळू ट्रिगर तान्यो । मेरो मन अस्पष्ट छ र ""@CAPS4!"" पूर्ण छवि। पछि @TIME2 मैले उहाँलाई भेटें र उहाँ ठूलो @NUM5 थियो। मैले उसलाई माउन्ट गरें र अहिले उ त्यही छ।"
19230,7,I was patience when I had to wait in line for @NUM1 hours just to ride ???. Then I got on it took off @NUM2 miles pa hour. I was stuck to it for five minutes then it went down ??? @NUM2 miles pa hour. I got off and rode it miles cum force and I was faced to it. The drop is ??? . The ride was @NUM1 minutes long ??? @NUM5 people. I went on the powa hour it was sence. My ??? was the reply it was fun to. I came home as it was in the @TIME1. I woke up and ate breakfast. The whole time is waied patience in everyone.,13,@NUM1 घण्टा मात्र रथ गर्नका लागि मैले लाइनमा प्रतिक्षा गर्दा म धैर्यवान थिएँ???. त्यसपछि मैले यसलाई सुरु गरें @NUM2 माइल प घण्टामा। मैले यसलाई पाँच मिनेटसम्म बाँधेको थिएँ त्यसपछि यो तल गयो??? @NUM2 माइल प घण्टा । मैले छोडें र यो माइल क्युम बलमा चढें र मैले यसलाई सामना गरें । ड्रप हो??? . यात्रा @NUM1 मिनेट लामो थियो??? @NUM5 मानिसहरू । म पोवा घण्टामा गएँ यो सेन्स थियो। मेरो??? जवाफ थियो यो रमाइलो थियो । @TIME1 मा भएको जस्तो म घर फर्कें । मैले बिहानै उठेर खान थालें। सारा समय प्रत्येकमा धैर्य खोसिएको छ।
19231,7,"The time when I was patient I was about @NUM1 because I was in @NUM2 grade im @NUM3 now but back to what I was sayin, I was sayin that I was seven in the @NUM2 grade and I was standing in the lunch line and these kids just kept on cuttin me in line jus for some lunch and I just sat there, being patient and myself. but I just stood there so when we did something else I was patient when we got up there I was ok it was ok ‘cause I still got to eat.",11,"जब म धैर्यवान थिएँ म @NUM1 को बारेमा थिएँ किनभने म @NUM2 ग्रेडमा थिएँ अहिले @NUM3 मा तर म जे भन्दै थिएँ त्यसको पछाडि फर्कनुहोस्, म @NUM2 ग्रेडमा सात भएको थिएँ र म खानाको लाइनमा उभिरहेको थिएँ र यी बच्चाहरूले मलाई केही खानाका लागि लाइन जुसमा काटिरहेका थिए र म धैर्यवान र म आफै त्यहाँ बसिरहेको थिएँ । तर म त्यहाँ उभिरहेको थिएँ त्यसैले जब हामीले केही अन्य काम गर्यौं म धैर्यवान थिएँ जब हामी त्यहाँ पुग्यौं म ठीक थिएँ यो ठीक थियो किनभने म अझै खान सक्छु।"
19232,7,"One day when I was patient is when I was waiting was waiting @CAPS1 @NUM1 to come out of game stop. One day til  @CAPS1 @NUM1 come out I kept looking at the signs of the game and I said “@CAPS2 must be a good game”. So instead of waiting at game stop I went home and played @ORGANIZATION1 football @NUM3 on my xbox @NUM4 then I got tired , tired and more tired so I fell aslteep on my pep game chair  till the morning. My older brother woke up and said “lets go to gamestop to get @CAPS1”. So we went to game stop and waited in a long line for like an hour and thirty minutes til in was  are turn to buy @CAPS1 it  cost like @MONEY2. I had @MONEY3 my brother had @MONEY1 he did’nt wanna put no money in for the game and I said “I’ll pay @MONEY3 and you will @MONEY1. So we brought the game and played it tell we beat it.",17,"एक दिन जब म धैर्यवान थिएँ जब म प्रतिक्षा गरिरहेको थिएँ, मैले खेल बन्द गर्नका लागि प्रतिक्षा गरिरहेको थिएँ @CAPS1 @NUM1 । एक दिन जब @CAPS1 @NUM1 बाहिर आए मैले खेलको सङ्केतहरू हेर्न थाले र मैले भने “@CAPS2 राम्रो खेल हुनुपर्दछ।” यसकारण खेल रोकामा प्रतिक्षा गर्नुको सट्टा म घर गएँ र मेरो एक्सबक्समा @ORGANIZATION1 फूटबल @NUM3 खेलें @NUM4 त्यसपछि म थकित भएँ, थकित र अझ थकित भएँ त्यसैले म बिहानसम्म मेरो पिप खेलको कुर्सीमा झरें। मेरा ठूला भाइले उठे र भने, “हामी @CAPS1 प्राप्त गर्न खेल रोक्न जानेछौं।” त्यसैले हामीले खेल बन्द गर्न गए र एक घण्टा र तीस मिनेटको लागि लामो लाइनमा प्रतिक्षा गर्यौं। यो @CAPS1 किन्नका लागि फर्केको थियो। यो @MONEY2 जस्तो थियो। मसँग @MONEY3 थियो मेरो भाइसँग @MONEY1 थियो उसले खेलका लागि पैसा राख्न चाहँदैनथ्यो र मैले भने, “म @MONEY3 तिर्नेछु र तिमी @MONEY1 गर्नेछौ। यसकारण हामीले खेल ल्याए र यसलाई खेल्यौं। हामीले यसलाई जित्नु भनौं।"
19233,7,"Here is a way that I had to be patient, and we all know that??? has to be patient with others. ??? Yes, it was my birthday. I wasn’t thinking of my birthday party, my cake or ice cream, no I was thinking of getting the money, first present no money. Second present, yes, there was money. And so on until I got to the last present. It was a card so it had to have money in it. I couldn’t wait until I could buy something with it. How does being patient the into this, well I had to wait, and wait, and wait. It took nearly five whole months! Could you believe??? so much there ??? ??? ??? ??? ??? ???, and have to wait that long? Well, anyways it payed off. When I finaly got it I couldn’t believe it. It was the best thing in the whole world. That is why being patient is very hard to do, if its along time, but its also a good thing to do because it pays with every time.",18,"यहाँ एउटा तरीका छ कि मैले धैर्य राख्नु पर्यो, र हामी सबैले जान्दछौ कि??? अरूहरूसँग धैर्य हुनुपर्दछ । ??? हो, यो मेरो जन्मदिन थियो । म मेरो जन्मदिनको पार्टी, मेरो केक वा आइसक्रीमको बारेमा सोचिरहेको थिइन, होइन, म पैसा प्राप्त गर्ने, पहिलो उपहारको बारेमा सोचिरहेको थिइन पैसा छैन । दोस्रो उपहार, हो, त्यहाँ पैसा थियो । अनि त्यस्तै भयो जबसम्म मैले अन्तिम उपहार प्राप्त गरें । यो एउटा कार्ड थियो त्यसैले यसमा पैसा हुनुपर्थ्यो । मैले यसबाट केही खरीद गर्न सक्नेसम्म पर्खिनँ। यो भित्र कसरी धैर्य रहन्छ, तर मैले प्रतीक्षा गर्नुपर्छ, र प्रतीक्षा गर्नुहोस्, र प्रतीक्षा गर्नुहोस्। यसले प्रायः पाँच पूरा महिना लग्यो! के तपाईँ विश्वास गर्न सक्नुहुन्छ??? त्यहाँ यति धेरै छ??? ??? ??? ??? ??? ???, र त्यति लामो प्रतिक्षा गर्नु पर्दछ? खैर, जसरी पनि यसले भुक्तानी गर्यो । जब मैले यसलाई प्राप्त गरें मैले यसलाई विश्वास गर्न सकेन। यो सम्पूर्ण विश्वमा सबभन्दा राम्रो थियो । त्यसैले धैर्य राख्न धेरै कठिन छ, यदि यसको लामो समय भए पनि, तर यो पनि राम्रो कुरा हो किनभने यसले प्रत्येक समयमा भुक्तानी गर्छ।"
