essay_id,essay_set,essay,score,p3_google_trans
6194,3,"The setting affects the biker in many ways. For one, he is riding through the high deserts of California during the month of June. It is naturally hot in the summer, but in the desert, it is twice as hot. This means he will dehydrate quicker, and will need more water. The only water the biker can find is from an old pump, but he couldn’t drink it since it was so hot; nasty tasting. “When I tried a drop it had the flavor of battery acid” (Kurmaskie @NUM1). His route was deserted, so nobody could help him. Also, the terrain was bad. The hills caused him to use more of his energy, which he needed to stay alive. “the growing realization that I could drop from heatstroke caused me to laugh,” (@NUM1). He also encountered dangerous animals like the diamond black rattles back. The setting also affected him mentally because he was silently yelling at himself since he took directions from the old men. He knew he should have taken the right way, instead of trying a short cut that he now realizes is abandoned and dangerous. The biker is being affected in many ways, both mentally and physically.",3,"सेटिङले बाइकरलाई धेरै तरिकामा असर गर्छ। एकको लागि, उहाँ जून महिनामा क्यालिफोर्नियाको उच्च मरुभूमिमा सवारी गर्दै हुनुहुन्छ। गर्मीमा प्राकृतिक रूपमा तातो हुन्छ, तर मरुभूमिमा यो दोब्बरभन्दा बढी तातो हुन्छ। यसको मतलब उसले छिटो निर्जलीकरण गर्नेछ, र थप पानी चाहिन्छ। बाइकरले पुरानो पम्पबाट मात्र पानी भेट्टाउन सक्छ, तर यो धेरै तातो भएकोले उसले पिउन सकेन; नराम्रो स्वाद। ""जब मैले ड्रपको प्रयास गरें त्यसमा ब्याट्री एसिडको स्वाद थियो"" (Kurmaskie @NUM1)। उसको बाटो सुनसान थियो, त्यसैले कसैले उसलाई मद्दत गर्न सकेन। साथै, जमिन खराब थियो। पहाडहरूले उसलाई आफ्नो ऊर्जाको अधिक प्रयोग गर्न दियो, जुन उसलाई जीवित रहन आवश्यक थियो। ""म गर्मी स्ट्रोकबाट खस्न सक्छु भन्ने बढ्दो अनुभूतिले मलाई हाँस्न थाल्यो,"" (@NUM1)। उनले हिरा कालो रैटलजस्ता खतरनाक जनावरहरू पनि सामना गरे। यो सेटिंगले उसलाई मानसिक रूपमा पनि असर गर्यो किनभने उनी चुपचाप आफैंमा चिच्याइरहेका थिए किनभने उनले बुढाहरूबाट निर्देशन लिएका थिए। उसलाई थाहा थियो कि उसले सही बाटो लिनु पर्छ, सर्टकट प्रयास गर्नुको सट्टा जुन उसले अहिले महसुस गरेको छपरित्याग र खतरनाक छ। मोटरसाइकल चालकलाई मानसिक र शारीरिक रूपमा धेरै किसिमले असर परिरहेको छ।"
6195,3,"  The setting causes major problems for the cyclist in the essay, “Do Not Exceed Posted Speed Limit.” The cyclist was faced with a desert, traveling in extreme humid temperatures and no water. He encounters poisonous snakes and areas of no buildings or civilization all together. The effect on him was the main conflict of the essay. He had no water during some of the trip and lost all hope. He told himself that it was no use. In the story it says, “It didn’t really matter. I was going to die…”. The extreme measures of the setting caused the cyclist to lose control, putting stones in the mouth to stop thinking of his thirst. Over all, the setting caused the cyclist major problems, physically, and mentally.",3,"सेटिङले साइकल चालकको लागि निबन्धमा प्रमुख समस्याहरू निम्त्याउँछ, ""पोस्ट गरिएको गति सीमा नाघ्नुहोस्।"" साइकल चालकलाई मरुभूमिको सामना गर्नुपर्‍यो, चरम आर्द्र तापक्रम र पानी बिना यात्रा गर्दै। उसले विषालु सर्पहरू र कुनै भवन वा सभ्यता नभएको क्षेत्रहरू एकसाथ भेट्छ। उनको प्रभाव निबन्धको मुख्य विवाद थियो। उनीसँग यात्राको केही समयमा पानी थिएन र सबै आशा गुमाए। त्यसले कुनै फाइदा नभएको बताए । कथामा यो भन्छ, ""यसले वास्तवमै फरक पारेन। म मर्न लागेको थिएँ...।"" सेटिङको चरम उपायहरूले साइकल चालकले आफ्नो तिर्खाको बारेमा सोच्न रोक्न मुखमा ढुङ्गा राखेर नियन्त्रण गुमाएको थियो। समग्रमा, सेटिङले साइकल चालकलाई शारीरिक र मानसिक रूपमा ठूलो समस्या निम्त्यायो।"
6196,3,The ways that can effects the cyclist by the setting of the place are how the road is shaped or the riding up the hills and the roughness of the rode. There were an sign where it said “rough road ahead: do not exceed posted speed limit.” That sign if he didn’t see it he would have over the speed or didn’t know what the speed he was to go as a cyclist and gotten hurt. The road was made for the cars so the speed limit is hard to,1,"ठाउँको सेटिङले साइकल यात्रीलाई प्रभाव पार्न सक्ने तरिकाहरू सडकको आकार वा पहाडमा चढ्ने र सवारीको नराम्रोपन हो। त्यहाँ एउटा चिन्ह थियो जहाँ यसले ""अगाडि कच्चा बाटो: पोस्ट गरिएको गति सीमा नाघ्नुहोस्।"" त्यो चिन्ह उसले नदेखेको खण्डमा उसको गति बढी हुने थियो वा उसले साइकल चालकको रूपमा जाँदा कति गतिमा चोट लागेको थियो थाहा थिएन। सडक कारहरूको लागि बनाइएको थियो त्यसैले गति सीमा गर्न गाह्रो छ"
6197,3,"In the story, “Rough Road Ahead: Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affects the cyclist. One setting that affected him was the first setting. I this setting he used up his water and it was hot. this affected the cyclist because he was starting to feel dehydrated and thought he was going to die. The text shoud this when it said “I could drop from heat stroke”, later when the cyclist came to an abandoned juice factory he thought about how thirsty he was. This affected him because usually when you think about thirst you get thirsty er. This also made him dis apointed. The finale setting affected him because he had finally got water and wasn’t thirsty. That is how the setting affected the cyclist.",2,"कथामा, जो कुर्मास्कीको ""रफ रोड अहेड: पोस्ट गरिएको स्पीड लिमिट नाघ्नुहोस्"" सेटिङले साइकल चालकलाई असर गर्छ। उसलाई प्रभावित गर्ने एउटा सेटिङ पहिलो सेटिङ थियो। मैले यो सेटिंग उसले आफ्नो पानी प्रयोग गरे र यो तातो थियो। यसले साइकल चालकलाई असर गर्यो किनभने उसले निर्जलित महसुस गर्न थालेको थियो र सोचेको थियो कि ऊ मर्नेछ। ""म तातो स्ट्रोकबाट खस्न सक्छु"" भन्ने पाठले यो देखाउँछ, पछि जब साइकल चालक परित्याग गरेको जुस कारखानामा पुगे तब उसलाई कत्ति तिर्खा लागेको थियो भनेर सोचे। यसले उसलाई असर गर्‍यो किनभने सामान्यतया तिर्खाको बारेमा सोच्दा तपाईंलाई तिर्खा लाग्छ। यसले पनि उनलाई असन्तुष्ट बनायो । फाइनल सेटिङले उसलाई असर गर्यो किनभने उसले अन्ततः पानी पाएको थियो र तिर्खा थिएन। यसरी सेटिङले साइकल चालकलाई असर गर्यो।"
6198,3,"On that long bike ride the cyclist was affected by the setting. He was affected of the lack water, the heat and the bad directions, throughout the story the cyclist ran out of water due to bad directions from some men.""Trying to keep my balance in my dehydrated state. The water bottles contained only a few tantalizing sips.” He ran out of water and became dehydrated through his trip. The heat has a major part of his dehydration during the bike ride.” I was traveling through the high deserts of California in June.” I have been to California and it is hot. The trip was made even longer due to some bad directions from some old men.” Because I listened to some gentlemen who hadn’t been off their porch in decades, caused me to laugh.” The gentlemen gave him wrong directions because in their time that was right information. But not the land has changed and the directions were wrong. When going on bike rides the setting of the rides is a great help or a bad help. The cyclist experienced how the setting of a bike ride can affect him a great deal.",3,"त्यो लामो साइकल सवारीमा साइकल यात्री सेटिङबाट प्रभावित भयो। उनी पानीको अभाव, गर्मी र खराब दिशाबाट प्रभावित थिए, कथाभरि केही पुरुषहरूको खराब निर्देशनले साइकल चालकको पानी सकियो।"" मेरो निर्जलित अवस्थामा मेरो सन्तुलन राख्ने प्रयास गर्दै। पानीका बोतलहरूमा थोरै मात्र थिए। चित्त बुझाउने चुस्की।"" उहाँको यात्रामा पानी सकियो र डिहाइड्रेसन भयो। मोटरसाइकल चलाउँदा उहाँको डिहाइड्रेशनको ठूलो हिस्सा गर्मीले हो।” म जुनमा क्यालिफोर्नियाको उच्च मरुभूमिमा यात्रा गरिरहेको थिएँ। म क्यालिफोर्निया गएको छु र यो तातो छ। केहि बुढा मान्छेहरु को केहि खराब दिशाहरु को कारण यात्रा अझ लामो बनाइयो।"" किनकि मैले केही सज्जनहरू सुनें जो दशकौंदेखि आफ्नो पोर्चबाट बाहिर नआएका थिए, मलाई हाँस्न बाध्य बनायो। ” भाइहरूले उहाँलाई गलत निर्देशन दिनुभयो किनभने तिनीहरूको समयमा त्यो सही जानकारी थियो। तर भूमि परिवर्तन भएको छैन र दिशाहरू गलत थिए। बाइक राइडमा जाँदा सवारीको सेटिङ ठूलो मद्दत हो वा नराम्रो मद्दत हो। साइकल चालकले अनुभव गरे।बाइक राइडको सेटिङले उसलाई ठूलो असर पार्न सक्छ।"
6199,3,"The features of the setting effected the cyclist very much. For example, the sun was beginning to beat down. Another example, I was hitting my water bottles pretty regularly. The setting were hot and dry. It effected the cyclist very much. It was to the point of dying.",2,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई धेरै प्रभाव पार्यो। उदाहरणका लागि, सूर्य अस्ताउन थालेको थियो। अर्को उदाहरण, म मेरो पानीको बोतलहरू नियमित रूपमा हिर्किरहेको थिएँ। सेटिङ तातो र सुख्खा थियो। यसले साइकल यात्रीलाई निकै असर गरेको छ । यो मर्ने बिन्दुमा थियो।"
6200,3,"The cyclist in this essay was a very brave man. He had many obsticles in his journey but he still made it. Nature was most definatly not on his side that day. He had to ride his bike up and down hills several times which wears you out very quickly”. “Flat road was replaced by short rolling hills, “After he got threw the hills, he came to a sigh “ ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT”.  Now he has to go through bumply roads. “At some point, tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back-blocked the majority of the pavement in front of me”. Now the poor guy had to deal with snakes bigger than him! Thankfully he got by the snake, alive. “Over one long cripping hill, a building came into view”. The man thinks he found someplace to get water, but its an abonded building . “...,by the looks of it – and been a welch’s grape Juice Factory and botting plant.”.",0,"यस निबन्धमा साइकल चालक धेरै साहसी व्यक्ति थिए। उहाँको यात्रामा धेरै बाधाहरू थिए तर उहाँले यसलाई अझै पनि बनाउनुभयो। त्यो दिन प्रकृति पक्कै पनि उनको पक्षमा थिएन। उसले धेरै पटक आफ्नो साइकल माथि र तल पहाडहरू चढ्नुपर्थ्यो जसले तपाईंलाई धेरै चाँडो हार्छ।"" ""सपाट सडकलाई छोटो घुमाउरो पहाडहरूले प्रतिस्थापित गर्यो, ""उहाँले पहाडहरू फ्याँक्नुभएपछि, उसले सास फेर्यो ""अगाडि कच्चा बाटो: पोस्ट गरिएको स्पीड लिमिट नाघ्नुहोस्""। अब उसले कच्ची बाटो भएर हिड्नु परेको छ । ""कुनै बिन्दुमा, टम्बलवीडहरूले मेरो बाटो पार गर्‍यो र एउटा हास्यास्पद रूपमा ठूलो सर्प - यो वास्तवमै हिराले मेरो अगाडिको फुटपाथको अधिकांश भागलाई अवरुद्ध गरेको जस्तो देखिन्थ्यो।"" अब गरिबले आफुभन्दा ठूला सर्पसँग व्यवहार गर्नु पर्यो ! धन्यबाद उसले सर्पलाई जिउँदै पायो। ""एउटा लामो पहाडमा एउटा भवन देखियो।"" मानिसले सोच्दछ कि उसले पानी लिनको लागि कतै फेला पारेको छ, तर यो एक खाली भवन हो। ""..., यो हेर्दा - र वेल्चको अंगूरको जुस कारखाना र बोटिङ प्लान्ट भएको छ।"""
6201,3,"The setting affects the cyclist because it is hot, therefore he gets thirsty. When he says “the sun was beating on me” this shows it was hot. Thats one of the reasons why he was tired and dehydrated.",2,"गर्मी हुने भएकाले साइकल यात्रीलाई यो सेटिङले असर गर्छ, त्यसैले तिर्खा लाग्छ। जब उसले भन्छ ""सूर्यले मलाई पिटिरहेको थियो"" यसले यो तातो थियो भनेर देखाउँछ। उनी थकित र निर्जलित हुनुको एउटा कारण यही हो।"
6202,3,The feature of the setting affect the cyclist about old timers giving him wrong information about taking this short cut he was going to take. Running out of water and energy and he was doubt himself and giving up on race It say he.,1,सेटिङको विशेषताले साइकल यात्रीलाई पुरानो टाइमरले उसलाई यो सर्टकट लिने बारे गलत जानकारी दिने बारे असर गर्छ। पानी र उर्जा सकिएर दौडिएर उनी आफैंमा शंका गर्दै थिए र दौडमा हार मान्छन् ।
6203,3,"In the piece, ""Rough Road Ahead: Do Not Exceed Posted Speed Limit,"" the features of the setting affected the cyclist in many  ways. The cyclist felt black humor, despair and then relief due to the features of the setting. The cyclist felt black humor, due to the features. This was because it was very ironic were he was. It was a hot desert and he needed something to drink. He passes a closed juice factory. This spasked his black humor The cyclist felt despair due to the features. This was because as far as he  could see, ""There was no one in sight, not a building, car, structure of any kind. ""This gave him the feeling there was no chance he could survive. This made him despair. The cyclist felt relief later on due to the features. He eventually got to a bait shop. When he was this live and so he felt relief Of this is, ""Then as easily as  ?  ?  ?   hobbles, thirst and fear were all behind me. In this piece the features were determined how the cyclist felt.",3,"टुक्रामा, ""रफ रोड अहेड: पोस्ट गरिएको गति सीमा नाघ्नुहोस्,"" सेटिङका ​​सुविधाहरूले साइकल चालकलाई धेरै तरिकामा असर गर्यो। साइकल चालकले सेटिङका ​​सुविधाहरूको कारण ब्ल्याक हास्य, निराशा र त्यसपछि राहत महसुस गरे। साइकल चालकले कालो हास्य महसुस गरे, विशेषताहरु को कारण। यो किनभने यो धेरै विडंबनापूर्ण थियो उहाँ हुनुहुन्थ्यो। त्यो तातो मरुभूमि थियो र उसलाई पिउनको लागि केहि चाहिन्छ। उनले बन्द जुस कारखाना पास गर्छन्। यसले उसको कालो हास्यलाई स्प्याक गर्यो साइकल चालक सुविधाहरूको कारण निराशा महसुस गर्यो। यो किनभने जहाँसम्म उसले देख्न सक्छ, ""त्यहाँ कोही पनि थिएन, भवन, कार, कुनै प्रकारको संरचना थिएन।"" यसले उनलाई बाँच्न सक्ने कुनै सम्भावना छैन भन्ने महसुस गराएको थियो। यसले उनलाई निराश बनायो। साइकल चालकले पछि सुविधाहरूको कारणले राहत महसुस गरे। अन्ततः उनी एक चरा पसलमा पुगे। जब उहाँ यो लाइभ हुनुहुन्थ्यो र यसबाट उहाँले राहत महसुस गर्नुभयो भने, ""त्यसपछि जति सजिलै ???, तिर्खा र डर सबै मेरो पछाडि थिए। यस टुक्रामा साइकल चालकलाई कस्तो महसुस भयो भन्ने कुरा निर्धारण गरिएको थियो।"
6204,3,"In the essay “Do not exceed posted spedd limit” by @PERSON1 many features of the setting effect the cyclist. First, when he arrived at the first “town” and said, “this place might have been a thriving little spot at one time – say, before the last world war.” This deserted ghost town setting was like a joke and had a small effect on the cyclist because it was the beginning of the day and he still had a good water supply. Though when he arrived at the ramshackle shed surrounded by several rusty pumps the effect it had wasn’t so mild. He says, “The sight was troubling.” Then when he got on his hands and knees and started working the pump the situation didn’t get much better. All that came out was a drop or two that tasted like battery acid. Lastly, when he arrived at an abandoned welch’s Grape juice factory after several miles. This had a very wearing effect on him since the water supply was low and he had cycled into disappointment after disappointment. This setting in this essay seemed very abandoned and hopeless. It was only determination that got this cyclist through it.",1,"@PERSON1 द्वारा ""पोस्ट गरिएको स्पीड सीमा नाघ्नुहोस्"" निबन्धमा साइकल चालकलाई सेटिङका ​​धेरै सुविधाहरू प्रभाव पार्छन्। पहिलो, जब उहाँ पहिलो ""शहर"" मा पुग्नुभयो र भन्नुभयो, ""यो ठाउँ एक समय मा एक सम्पन्न सानो ठाउँ हुन सक्छ - भन्नुहोस्, अन्तिम विश्व युद्ध अघि।"" यो सुनसान भूत शहर सेटिंग एक मजाक जस्तै थियो र साइकल चालक मा एक सानो प्रभाव थियो किनभने यो दिन को शुरुवात थियो र उसले अझै पनि राम्रो पानी आपूर्ति थियो। धेरै खिया पम्पहरूले घेरिएको रैमश्याकल शेडमा पुग्दा पनि त्यसको प्रभाव त्यति हल्का थिएन। उनी भन्छन्, ""दृश्य चिन्ताजनक थियो।"" त्यसपछि जब उसले आफ्नो हात र घुँडा टेक्यो र पम्प काम गर्न थाल्यो स्थिति धेरै राम्रो हुन सकेन। बाहिर आएको सबै एक वा दुई थोपा ब्याट्री एसिड जस्तै स्वाद थियो। अन्तमा, जब उनी धेरै माइल पछि परित्याग गरिएको वेल्चको अंगूरको जुस कारखानामा आइपुगे। पानीको आपूर्ति कम भएकाले उहाँमा यो कुराको निकै असर परेको थियो र निराश भएर निराश भएर साइकल चलाएको थियो । यस निबन्धमा यो सेटिङ देखिन्छd धेरै परित्याग र आशाहीन। यो केवल दृढ संकल्प थियो जसले यो साइकल यात्रीलाई प्राप्त गर्यो।"
6205,3,The story “Do not exceed posted speed limit is about a cyclist who got bad direction to Yosemite National Park and has a depleeding water supply is extreme heat. He is doubtful that he will make is journey because he is dehydrated and dizzy.,2,"कथा ""पोस्ट गरिएको गति सीमा नाघ्नुहोस् एक साइकल यात्रीको बारेमा हो जसले योसेमाइट राष्ट्रिय निकुञ्जमा खराब दिशा पाएको छ र पानीको आपूर्ति घटिरहेको छ चरम गर्मी छ। डिहाइड्रेसन र चक्कर लागेका कारण उनले यात्रा गर्नेमा शंका छ ।"
6206,3,"The setting in this story is important because if you don’t have a setting then this will not make sence, setting is something everyone can do. It can be anywhere or anything. The setting helps puts the whole story back together. The setting in this story is @LOCATION1 spending time with his family. Setting is a very important part in a morvie/video.",0,"यस कथामा सेटिङ महत्त्वपूर्ण छ किनभने यदि तपाइँसँग सेटिङ छैन भने यो अर्थ हुँदैन, सेटिङ सबैले गर्न सक्ने कुरा हो। यो कहीं वा केहि पनि हुन सक्छ। सेटिङले सम्पूर्ण कथालाई सँगै राख्न मद्दत गर्दछ। यस कथाको सेटिङ भनेको @LOCATION1 आफ्नो परिवारसँग समय बिताउनु हो। morvie/video मा सेटिङ एक धेरै महत्त्वपूर्ण भाग हो।"
6207,3,the way I would set my affected cyclist is by him riding throught. Something u would never thing he can set thought then over coming his intention.,0,मैले मेरो प्रभावित साइकल चालकलाई सेट गर्ने तरिका उसको माध्यमबाट हो। उसले आफ्नो मनसाय आउँदा सोच्न सक्ने कुरा तपाईले कहिल्यै गर्नुहुनेछैन।
6208,3,"The features of the setting in, “Rough Road Ahead” affect the cyclist. The cyclist started at a camp ground and conversing with some old dogers, and he asks them how to get to Yosemite, and the tell him a shortcut that turns out to be out of date. On the road to Yosemite he sees nothing except abandoned towns. He is really thirsty and there’s no water anywhere. He thought he was going to die. He said, “I was going to die and the birds would pick me clean.” It was a hot summer day and there was tumbleweeds and snakes by the road and him feel hotter and more thirsty than he would be if it was cooler and if there was a big river flowing by the road. But it was hot and dry in California and desert-like and it made him feel like he was dying because he was in the middle of nowhere therefore the setting affected the cyclist",3,"""रफ रोड अहेड"" मा सेटिङका ​​विशेषताहरूले साइकल चालकलाई असर गर्छ। साइकल चालक क्याम्प मैदानमा सुरु भयो र केही पुराना कुकुरहरूसँग कुराकानी गर्दै, र उसले उनीहरूलाई योसेमाइट कसरी पुग्ने भनेर सोध्यो, र उसलाई सर्टकट बताउनुहोस् जुन पुरानो भयो। योसेमाइटको बाटोमा उसले परित्याग गरिएका शहरहरू बाहेक केही देख्दैन। ऊ साँच्चै तिर्खाएको छ र कतै पानी छैन। उसले सोच्यो कि ऊ मर्छ। उसले भन्यो, ""म मर्ने थिएँ र चराहरूले मलाई सफा गर्नेछन्।"" यो गर्मीको दिन थियो र बाटोको छेउमा सर्पहरू र सर्पहरू थिए र उसलाई चिसो भएमा र बाटोको छेउमा ठुलो खोला बगेको भए आफूलाई भन्दा धेरै तातो र तिर्खा लाग्छ। तर क्यालिफोर्निया र मरुभूमिमा यो तातो र सुख्खा थियो र यसले उसलाई मरिरहेको जस्तो महसुस गराएको थियो किनभने ऊ कतै बीचमा थिएन त्यसैले सेटिंगले साइकल चालकलाई असर गर्यो।"
6209,3,"This cyclist had the conditions of the land to deal with, He didn’t have too much water with him and there wasn’t a good source anywhere near him that he could see. He just had to keep going. He also talked about how the road was rough. This was conflicting on how long it took him to get to the next place with water. More over he was in a desert area. The air was dry and hot, the heat was making him sweat and that was leading him to become dehydrated.",2,"यो साइकल चालकसँग सम्झौता गर्न जमिनको अवस्था थियो, उनीसँग धेरै पानी थिएन र उसले देख्न सक्ने राम्रो स्रोत कतै पनि थिएन। उसले भर्खरै जारी राख्नुपर्ने थियो। सडक कच्ची भएको पनि उनले बताए । पानीको साथ अर्को ठाउँमा पुग्न कति समय लाग्यो भन्ने कुरामा विवाद थियो। त्यो भन्दा माथि ऊ मरुभूमि क्षेत्रमा थियो। हावा सुख्खा र तातो थियो, गर्मीले उसलाई पसिना पु¥याइरहेको थियो र त्यसले उसलाई निर्जलित बनाउँदै थियो।"
6210,3,"In the story “Do Not Exceed Posted Speed Limit” the features of the setting effect the cyclist. They effect the cyclist’s confidence, and hope. I say this because through out the story he sees things that would consern other people like the towns that are suppose to be the best end up “Ghost towns” and the road from flat to hills. Yet he continues on and then says “what I believed was my last burst of energy,” “I was going to die.” The cyclist dosent think he can continue but manages to keep going hoping that the next horizon to see a building or something. Hope saved his life because if he knew he could not continue that he could die.",2,"""पोस्ट गरिएको गति सीमा नाघ्नुहोस्"" कथामा सेटिङका ​​सुविधाहरूले साइकल चालकलाई प्रभाव पार्छ। तिनीहरूले साइकल चालकको आत्मविश्वास, र आशालाई प्रभाव पार्छन्। म यो भन्छु किनभने कथाको माध्यमबाट उसले अन्य मानिसहरूलाई ध्यान दिने चीजहरू देख्छ जुन सहरहरू जस्तै ""भूत शहरहरू"" र समतलबाट पहाडसम्मको बाटो मानिन्छ। तैपनि उनी जारी राख्छन् र त्यसपछि भन्छन् ""के मैले विश्वास गरेको मेरो ऊर्जाको अन्तिम फट थियो,"" ""म मर्ने थिएँ।"" साइकल चालकले आफू जारी राख्न सक्छ भन्ने सोच्दैन तर अर्को क्षितिजले भवन वा केही देख्ने आशा राखेर अगाडि बढ्छ। आशाले आफ्नो जीवन बचायो किनभने यदि उसलाई थाहा थियो भने उसले जारी राख्न सक्दैन कि ऊ मर्न सक्छ।"
6211,3,"The features of the setting affect the cyclist. One reason the features of the setting affect him is because it is hot outside which makes him need more water. An example of this is “I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June.” @CAPS1 example of being hot outside is “A tarlike substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.” ",1,"सेटिङका ​​विशेषताहरूले साइकल चालकलाई असर गर्छ। सेटिङका ​​विशेषताहरूले उसलाई असर गर्ने एउटा कारण यो हो कि बाहिर तातो छ जसले गर्दा उसलाई बढी पानी चाहिन्छ। यसको एउटा उदाहरण हो ""मैले नियमित रूपमा मेरो पानीका बोतलहरू हिर्काएको थिएँ, र म जुनमा क्यालिफोर्नियाको उच्च मरुभूमिमा यात्रा गरिरहेको थिएँ।"" @CAPS1 बाहिर तातो हुनुको उदाहरण हो ""टारझैं पदार्थ बाहिर निस्कियो, त्यसपछि दुई सय डिग्रीको छेउमा कतै खारा पानीको अनुभूति हुन्छ।"""
6212,3,"It the short story “Rough Rode Ahead” a cyclist is pushed through an extremely harsh setting  trying to get to Yosemite National Park. In the story the narrator takes a trip to Yosemite National park after getting directions from two older men what the narrator doesn't know is that the road ahead is indeed rough. One narrator states “I eased past trying to keep my balance in my dehydrated @NUM1). The narrator is really really taking a beating from the travel and this rocks, dry climate is really takens a tale. From reading this story the setting does not do any good for him other than the general store he finds in the end. Like the title states the setting of this story was a “Rough Road Ahead.”",2,"यो छोटो कथा ""रफ रोड अहेड"" एक साइकल यात्रीलाई योसेमाइट राष्ट्रिय निकुञ्जमा पुग्ने प्रयास गर्दै अत्यन्तै कठोर परिवेशमा धकेलिएको छ। कथामा कथाकारले योसेमाइट राष्ट्रिय निकुञ्जको यात्रामा दुई ठूला पुरुषहरूबाट निर्देशन पाएपछि कथाकारलाई थाहा छैन कि अगाडिको बाटो साँच्चिकै नराम्रो छ। एक कथनकर्ता भन्छन् ""मैले मेरो निर्जलित @NUM1 मा आफ्नो सन्तुलन राख्न कोशिस गर्दै विगतमा आराम गरें)। कथाकारले वास्तवमै यात्राबाट पिटाई लिइरहेको छ र यो चट्टान, सुख्खा मौसमले वास्तवमै कथा लिन्छ। यो कथा पढ्दा सेटिङ्ले उसलाई अन्तमा फेला पारेको सामान्य स्टोर बाहेक अरू कुनै फाइदा गर्दैन। शीर्षकले भनेजस्तै यस कथाको सेटिङ ""अगाडि नराम्रो बाटो"" थियो।"
6213,3,The setting affect the cyclist features because if the cyclist was riding in @LOCATION1 around june the affect @MONTH1 not had been that harsh. But overall the setting out begin in a hot place with limited water was not a good thing. That’s how the cyclist is affected by the setting.,1,सेटिङले साइकल चालकका सुविधाहरूलाई असर गर्छ किनभने यदि साइकल चालकले @LOCATION1 मा जून वरिपरि सवारी गरिरहेको थियो भने @MONTH1 लाई प्रभाव पारेको थिएन। तर समग्रमा सीमित पानी भएको तातो ठाउँमा सेटिङ सुरु गर्नु राम्रो कुरा थिएन। यसरी साइकल यात्री सेटिङबाट प्रभावित हुन्छ।
6214,3,"Being a cyclist and in the condition he was in would be even worse in the setting he was in, such as the heat of California, and difficult condition of the path he was on. Him being so hot and tired from the difficult hilly trail would be worse with having the lack of supply of water. The author was very dehydrated and was on the verge of fainting. If it were not so hot, the cyclist would have been in a much better condition.",1,"एक साइकल चालक हुनुहुन्थ्यो र उहाँ जुन अवस्थामा हुनुहुन्थ्यो त्यो सेटिङमा अझ खराब हुनेछ, जस्तै क्यालिफोर्नियाको गर्मी, र उहाँ हिँडेको बाटोको कठिन अवस्था। कठिन पहाडी बाटोबाट धेरै तातो र थाकेको उहाँलाई पानीको आपूर्तिको अभावमा झन् खराब हुनेछ। लेखक धेरै निर्जलित थिए र बेहोश हुने कगारमा थिए। यदि यो धेरै गर्मी नभएको भए, साइकल चालक धेरै राम्रो अवस्थामा हुन्थ्यो।"
6215,3,"The cyclist in the article almost died from dehydration and heat stroke and wrote his misadventure in a light hearted, humourous way. I commend him for almost dying and laughing about it and then turning around and blaming it on old people. He is an inspiration for reckless young folk. Oh yeah, and the setting was a desert.",1,"लेखमा साइकल चालक डिहाइड्रेसन र गर्मी स्ट्रोकबाट लगभग मरे र आफ्नो दुस्साहसलाई हल्का हृदय, हास्यपूर्ण तरिकामा लेखे। म उसलाई लगभग मर्ने र यसको बारेमा हाँसेको लागि प्रशंसा गर्छु र त्यसपछि पछाडि फर्केर बुढा मानिसहरूलाई दोष लगाउँछु। उनी लापरवाह युवा जनताका लागि प्रेरणा हुन् । ओहो, र सेटिंग मरुभूमि थियो।"
