essay_id,essay_set,essay,score,p7_google_trans
18941,7,"I’m going to tell you about the time I had to have patience taking this @CAPS1! It all started a few minutes ago… I came into the classroom prepared for anything. I was clearly not, because a four minutes later, I have this thing on front of me. So, I started out by thinking about the time I used patience. This time was good as any. Now don’t get me wrong, I understand why we take the @CAPS1, to…uh, I think it’s to help us learn, or make our hands hurt and cramp up, I don’t know, really. Writing about patience is very hard because you can lose it very fast. But the @CAPS1 is the @CAPS1, and I think to so my best, so the story must go on! It’s very quiet in here, and the smell of pencil and paper are very long. My eyes are tired, and I can’t help but to let out a mighty roar of a yawn. My hand is asleep and every second, you hear a “sniff”, “sniff”, “sniff”… “sniff”, “snot. We’re not aloud to get up, so we’re stuck “sniff”, “sniff”, snot”-ing  all hour long. When you we’re a kid, whoever is grading this, did you ever take this test, or a section of it? Well, it’s none of my business, never mind. Ou! My hand really hurts! One second, (shake, shake, shake, crack) there, that’s better. Patience is a virtue, but who cares. You probably don’t have the patience to read this so let me finish by saying this… writing about patience, but now, I’m done. (yes!)",19,"म तपाईंलाई यो @CAPS1 लिने समयको बारेमा बताउन जाँदैछु! यो सबै केहि मिनेट पहिले सुरु भयो ... म कुनै पनि कुराको लागि तयार गरी कक्षा कोठामा आएँ। म स्पष्ट रूपमा थिइनँ, किनकि चार मिनेट पछि, मसँग यो कुरा मेरो अगाडि छ। त्यसैले, मैले धैर्य प्रयोग गरेको समयको बारेमा सोचेर सुरु गरें। यो समय जति पनि राम्रो थियो । अब मलाई गलत नठान्नुहोस्, म बुझ्छु कि हामीले @CAPS1 लाई किन लिन्छौं,... उह, मलाई लाग्छ कि यसले हामीलाई सिक्न मद्दत गर्दछ, वा हाम्रा हातहरू दुखाउन र क्र्याम्प गर्न मद्दत गर्दछ, मलाई थाहा छैन, साँच्चै। धैर्यताको बारेमा लेख्न धेरै गाह्रो छ किनभने तपाईं यसलाई धेरै छिटो गुमाउन सक्नुहुन्छ। तर @CAPS1 @CAPS1 हो, र मलाई मेरो सबैभन्दा राम्रो लाग्छ, त्यसैले कथा जारी हुनुपर्छ! यहाँ धेरै शान्त छ, र पेन्सिल र कागजको गन्ध धेरै लामो छ। मेरा आँखा थाकेका छन्, र म एक हावाको शक्तिशाली गर्जन छोड्न बाहेक मद्दत गर्न सक्दिन। मेरो हात सुतिरहेको छ र प्रत्येक सेकेन्ड, तपाईं ""स्निफ"", ""स्निफ"", ""स्निफ""... ""स्निफ"", ""स्नट"" सुन्नुहुन्छ। हामी उठ्नको लागि चर्को स्वरमा छैनौं, त्यसैले हामी ""स्निफ"", ""स्निफ"", ""स्नट"" - घन्टा लामो अड्किएका छौं। जब तपाईं हामी बच्चा छौं, जोer यो ग्रेड गर्दै छ, के तपाईंले कहिल्यै यो परीक्षा लिनुभयो, वा यसको कुनै खण्ड? ठिक छ, यो मेरो कुनै पनि व्यवसाय होइन, कुनै कुरामा पर्दैन। ओउ! मेरो हात साँच्चै दुख्छ! एक सेकेन्ड, (हल्लाउनुहोस्, हल्लाउनुहोस्, हल्लाउनुहोस्, क्र्याक) त्यहाँ, त्यो राम्रो छ। धैर्य एक गुण हो, तर कसले वास्ता गर्छ। सायद तपाईलाई यो पढ्ने धैर्य छैन त्यसैले मलाई यति भन्दै समाप्त गर्न दिनुहोस् ... धैर्यको बारेमा लेख्नुहोस्, तर अब, मेरो काम सकियो। (हो!)"
18942,7,"One time when I had a lot of paitenits is when I sprined my one ice skating. I was doing spins and trichs everywhere, and one I did not land. I fell on my back, but the bone I hurt was my arm, my mom was surprised that I could even stand up because of how hard I fell. My arm was hurting so bad from it. So my mom rushed over to help me, and then we had to go home. The next morning it was hurting @NUM1 times more. I had to go to the doctors to get x-rays for it, and they took two weeks to devnlop. So I was in two weeks of pain. So it turns out that I didn’t break my arm, however I was in a lot of pain waiting for the resualts. It took a lot of paients for me to just wait, and, wait, and wait for those x-rays,",20,"एक पटक जब मसँग धेरै प्याटिनिटहरू थिए जब मैले मेरो एउटा आइस स्केटिङ स्प्रिन गरें। म जताततै स्पिन र ट्रिच गर्दै थिएँ, र एक म अवतरण गरेन। म मेरो ढाडमा खसे, तर मेरो हड्डीमा चोट मेरो हात थियो, मेरी आमा छक्क पर्नुभयो कि म कति कडा लडेको कारण म उभिन पनि सक्छु। त्यसबाट मेरो हातमा नराम्ररी चोट लागेको थियो । त्यसैले मेरी आमा मलाई मद्दत गर्न हतार गर्नुभयो, र त्यसपछि हामी घर जानुपर्‍यो। भोलिपल्ट बिहान @NUM1 गुणा बढी दुखिरहेको थियो। मैले यसको लागि एक्स-रे लिन डाक्टरहरूकहाँ जानुपरेको थियो, र उनीहरूले डेभनलप गर्न दुई हप्ता लगाए। त्यसैले म दुई हप्ताको पीडामा थिएँ। त्यसोभए यो थाहा भयो कि मैले मेरो हात भाँचेको छैन, तर परिणामको पर्खाइमा म धेरै पीडामा थिएँ। मलाई पर्खन, र पर्खन र ती एक्स-रेहरूको प्रतीक्षा गर्न धेरै बिरामीहरू लागे,"
18943,7,It was cold fall afternoon. Meant my grandpa where out on a hunting trip. We had geneat in the mornig @CAPS1 nolvek. Little did I know what would happen that day. We got settled into ground blind at about @NUM1. From what we saw it would be a long afternoon. We sat there @NUM2 hours @CAPS1 it seemed like an eternity. We waited and waited @CAPS1 still no deer. All of a suddn my heart racer at the sight in the front of our blind. We had lured the biggest her I have ever seen. It was a monster sised deer. @NUM3. @NUM4 feet tall and a @NUM5. Rack. I loaded my @NUM6 special and shot it in the shoulder. I was so excited I almost screamed. As is any story there is a lesson. Some are respect  your elders. @CAPS1 mine is patience is rewarded. and as you can see I was rewarded.,24,चिसो दिउँसो थियो। मेरो हजुरबुबा जहाँ शिकार यात्रामा बाहिर निस्कनु भएको थियो। हामीले बिहान @CAPS1 nolvek मा जेनेट गरेका थियौं। त्यो दिन के हुन्छ मलाई थाहा थिएन । हामी लगभग @NUM1 मा ग्राउण्ड ब्लाइन्डमा बस्यौं। हामीले जे देख्यौं त्यो लामो दिउँसो हुनेछ। हामी त्यहाँ @NUM2 घण्टा @CAPS1 बस्यौं यो अनन्तता जस्तो लाग्थ्यो। हामीले पर्ख्यौं र @CAPS1 अझै पनि हिरण छैन। हाम्रो अन्धाको अगाडिको दृश्यमा अचानक मेरो हृदय रेसर। हामीले उनलाई मैले देखेको सबैभन्दा ठूलो प्रलोभनमा राखेका थियौं। यो एक राक्षस आकारको हिरण थियो। @NUM3। @NUM4 फिट अग्लो र @NUM5। र्याक। मैले मेरो @NUM6 विशेष लोड गरे र यसलाई काँधमा गोली हाने। म धेरै उत्साहित थिएँ म लगभग चिच्याएँ। कुनै पनि कथा जस्तै त्यहाँ एक पाठ छ। कतिपयले आफ्ना ठूलालाई सम्मान गर्छन् । @CAPS1 मेरो धैर्य पुरस्कृत छ। र तपाईले देख्न सक्नुहुन्छ मलाई पुरस्कृत गरियो।
18944,7,"One time I was patient. I don’t want a birthday party. So my mom and dad talked about it. So my mom and I went to @LOCATION1, we got to play almost all the games (didn`t went to play the dum ones) and rode on the go carts twice, then we went and bought a new video games and some new dirt biking gloves. That was a time I was patient so I could do something fun.",12,"एक पटक म धैर्य गरें। मलाई जन्मदिनको पार्टी चाहिदैन। त्यसैले मेरो आमा र बुबा यसको बारेमा कुरा गर्नुभयो। त्यसोभए मेरी आमा र म @LOCATION1 मा गयौं, हामीले लगभग सबै खेलहरू खेल्यौं (डम खेल्न गएका थिएनौं) र दुई पटक गो कार्टमा चढ्यौं, त्यसपछि हामी गयौं र नयाँ भिडियो गेमहरू र केही नयाँ फोहोरहरू किन्यौं। बाइकिङ दस्ताने। त्यो समय थियो म धैर्यवान थिए ताकि म केहि रमाइलो गर्न सक्छु।"
18945,7,"“Patience is a virtue.” I hear that saying over and over again from my mind. “patience is virtue, patience is a virtue.” I never really gave it much thought until I went to babysist my cousins for the first time. My cousin @PERSON2, who is only around @NUM1, does anything you say. She’s an easy one to babysit. But my other cousin, @PERSON3 he has to go by his own agenda. Not that I don’t love him, just that I think he has to be one of the hardest little kid to ba bysit. We started off pretty good that morning. we had a snack, played in the room for a while, did some arts & crafts, and watched a movie. A few hours before my aunt was supposed to come home, @PERSON1 went poopie in her diaper. Now, I’ve dealt with a lot of poopie diapers before, @CAPS4 I wasn’t too worried. I set @PERSON1 on the changing table, and took her diaper off before I realized that I didn’t have any wipes. I asked @PERSON4 where they were, but he was playing with those milk pumping bottle things. “@PERSON4, I need you to go get wipes please. Now.” @PERSON1 was now squirming, and I had to hold on to her if I didn’t want poop all over the house. “I know, but I can’t” “well why can’t you?” “@CAPS1 I don’t want to.” I was started to lose my temper when I realized the saying “patcience is a virtue.” I took a deep breath and I realized I was feeling what patient must feel like. “@PERSON4 I’ll bet you can’t go get them as fast as a cheetah!” “@CAPS2 I can!” “@CAPS3, prove it.” @CAPS4 he did. And I realized, you will get things done faster if your patcient, and crafty might just come to you.",24,"""धैर्य एक सद्गुण हो।"" यो भनाइ मनबाट बारम्बार सुन्छु । ""धैर्य गुण हो, धैर्य एक गुण हो।"" मैले पहिलो पटक मेरा भतिजीहरूलाई बच्चा दिँदासम्म मैले वास्तवमा धेरै सोचिनँ। मेरो चचेरे भाई @PERSON2, जो @NUM1 को वरिपरि मात्र हुनुहुन्छ, तपाईले भन्नु भएको कुनै पनि कुरा गर्नुहुन्छ। उनी बेबीसिट गर्न सजिलो छिन्। तर मेरो अर्को चचेरे भाई, @PERSON3 उसले आफ्नै एजेन्डा अनुसार जानु पर्छ। यो होइन कि म उसलाई माया गर्दिन, केवल मलाई लाग्छ कि ऊ बस्नको लागि सबैभन्दा कठिन सानो बच्चा मध्ये एक हुनुपर्छ। त्यो बिहान हामीले निकै राम्रो सुरुवात गर्यौं। हामीले खाजा खायौं, केही बेर कोठामा खेल्यौं, केही कला र शिल्प गर्यौं, र चलचित्र हेर्यौं। मेरी काकी घर आउनु भन्दा केही घण्टा अघि, @PERSON1 उनको डायपरमा पोपी गइन्। अब, मैले पहिले धेरै पोपी डायपरहरूसँग व्यवहार गरेको छु, @CAPS4 म धेरै चिन्तित थिइन। मैले @PERSON1 लाई परिवर्तन गर्ने टेबलमा सेट गरें, र मसँग कुनै वाइप छैन भन्ने थाहा हुनु अघि नै उनको डायपर फुकालें। मैले @PERSON4 लाई तिनीहरू कहाँ थिए भनेर सोधे, तर ऊ दूध पम्प गर्ने बोतलका चीजहरूसँग खेल्दै थियो। @PERSON4, मलाई चाहिन्छकृपया वाइप लिन जानुहोस्। अब ।” @PERSON1 अब चकनाचुर गर्दै थियो, र यदि म घरभरि पप गर्न चाहन्न भने मैले उसलाई समात्नुपर्थ्यो। ""मलाई थाहा छ, तर म सक्दिन"" ""तिमीले किन सक्दैनौ?"" ""@CAPS1 म चाहन्न।"" ""धैर्य भनेको सद्गुण हो"" भन्ने भनाइ बुझेपछि म आफ्नो रिस गुमाउन थालेको थिएँ। मैले गहिरो सास फेरेँ र मैले महसुस गरें कि बिरामीले कस्तो महसुस गर्नुपर्छ। ""@PERSON4 म शर्त गर्छु कि तपाईं तिनीहरूलाई चितुवा जत्तिकै छिटो लिन सक्नुहुन्न!"" ""@CAPS2 म सक्छु!"" ""@CAPS3, प्रमाणित गर्नुहोस्।"" @CAPS4 उहाँले गर्नुभयो। र मैले महसुस गरें, यदि तपाईको धैर्यवान, र धूर्त तपाईमा आउन सक्छ भने तपाईले चीजहरू छिटो सम्पन्न गर्नुहुनेछ।"
18946,7,"I wondered who would win. I just hoped I would. I was nervous. I was also a little bit scared. I didn’t know what was going on to happen. I was very patient to hear who won the @CAPS1 @CAPS2 contest. I was waiting  for the contest to end .A little bit earlier I played the game. I was currently in first place .I was nervous .I was nervous because if I win I will get two tickets to @LOCATION1’s @CAPS3. I sat quietly in a chair. I tried not to show that I was nervous. All I could do was wait for it to end. Then, my mom said we could wait by riding rides at the fair. First, I went on the tilt I whirl. I was wondering if anybody beat my score during the whole ride. Next, we looked for another ride. I was trying not to think about the contest. Later, we found a ride to go on. When we got of my mom told me that I won. Happily, I walked back to the place to claim my prize. When I was waiting it was scary, but it was worth it. I was nervous the whole time. I tried not to think of it too. I was very anxious I want to do it again some time. I told you when I was patient. When were you?",24,"कसले जित्ला भनेर सोचेको थिएँ । मलाई आशा मात्र थियो कि म गर्छु। म नर्भस भएँ। म पनि अलिकति डराएको थिएँ । मलाई के हुन लागेको थियो थाहा थिएन। @CAPS1 @CAPS2 प्रतियोगिता कसले जित्यो भनेर सुन्न म धेरै धैर्यवान भएँ। म प्रतियोगिता समाप्त हुने प्रतिक्षामा थिएँ .अलि अलि पहिले मैले खेल खेले। म हाल पहिलो स्थानमा थिएँ .म नर्भस थिएँ .म नर्भस थिएँ किनकि यदि मैले जितें भने @LOCATION1 को @CAPS3 मा दुईवटा टिकट पाउनेछु। म चुपचाप कुर्सीमा बसेँ । म नर्भस भएको देखाउन खोजेँ। मैले गर्न सक्ने मात्र यो समाप्त हुने प्रतीक्षा थियो। त्यसपछि, मेरी आमाले भने कि हामी मेलामा सवारी चढेर पर्खन सक्छौं। पहिले, म घुमाउरो झुकावमा गएँ। म सोचिरहेको थिएँ कि पूरै सवारीको समयमा कसैले मेरो स्कोरलाई हराए। अर्को, हामीले अर्को सवारी खोज्यौं। मैले प्रतियोगिताको बारेमा सोच्न नपाउने प्रयास गरें। पछि, हामीले जानको लागि सवारी भेट्टायौं। जब हामी मेरो आमाले मलाई भन्नुभयो कि मैले जित्यो। खुसीको कुरा, म मेरो पुरस्कार दाबी गर्न ठाउँमा फर्किएँ। जब म पर्खिरहेको थिएँ यो डरलाग्दो थियो, तर यो यसको लायक थियो। म पुरै समय नर्भस भएँ । मैले पनि सोच्न नपाउने प्रयास गरें । म थिएँधेरै चिन्तित म केहि समय फेरि गर्न चाहन्छु। मैले धैर्य गर्दा भनेको थिएँ। तपाईं कहिले हुनुहुन्थ्यो?"
18947,7,"The thing that ??? one @CAPS1 the most is when people don't ever think about patience. They was  the  ??? Opposite. They ???  seem to ??? @CAPS1 to @CAPS4???  moods. Right then and??? With ???  say ""Do it ???."" Do you???  I will tell you about a time, where @CAPS6 brother??? One and tie @CAPS2   pill does on the them. This is can, walking to the stace with @CAPS6 brother because @CAPS6 mom and some???. We needed it to panic??? a lot.When we got place of ??? Natural @CAPS3???  to walk a??? a mile.Lody at the ??? very nice at all it guesses??? Pigweed of were these to steal??? . The affect??? Walk???. Only one??? Note. @CAPS6 brother wathial down the aisle in??? of the that bottle. So we passed the pestuce section, and to the cleaning??? walking.When we??? At??? a woman about to down the aisle and ???. @CAPS6 brother??? @CAPS1 down. The aisle to go out got it and???  bad with the bottle it??? Was ???. He??? impositively, @CAPS4 to ??? Him to stop??? Mind it. We??? ""@CAPS4??? to get home and go to??? @CAPS4 it did???. The??? Walk home we gave it??? dad, mom. She??? what??? said "" ???. She then, @CAPS5 didn't we read it? ""@CAPS6 patient, to blame @CAPS1?? It announced??? Remind to @CAPS1???  To???",22,"त्यो कुरा??? एक @CAPS1 सबैभन्दा धेरै हो जब मानिसहरूले धैर्यको बारेमा सोच्दैनन्। तिनीहरू थिए ??? विपरित। उनीहरु ??? जस्तो ??? @CAPS1 देखि @CAPS4 ??? मूड। ठीक छ र ??? संग??? भन्नुहोस् ""यस गर???"" के तिमी??? म तपाईंलाई एक समयको बारेमा बताउनेछु, जहाँ @CAPS6 भाइ ??? एक र टाई @CAPS2 गोली तिनीहरूमा गर्छ। यो @CAPS6 भाइ संग स्टेस मा हिंड्न सक्छ किनभने @CAPS6 आमा र केहि??? हामीलाई आतंकित हुनु आवश्यक थियो ??? धेरै। जब हामीले ठाउँ पायौं ??? प्राकृतिक @CAPS3 ??? हिड्ने??? एक माइल।लोडी मा ??? धेरै राम्रो यो अनुमान मा ??? के यी चोरी गर्न को लागी सुँगुर ??? । असर??? हिड्नु???। एउटा मात्र??? नोट। @CAPS6 भाइ वाटियाल गलियारे मा ??? त्यो बोतल को। त्यसोभए हामीले पेस्टुस खण्ड पार गर्यौं, र सफाईमा ??? हिड्दै। हामी कहिले??? मा??? एउटी महिला गलियारे तल र ??? @CAPS6 भाइ??? @CAPS1 तल। बाहिर जाने गलियारे मिल्यो र ??? यो बोतल संग खराब ??? थियो???। उ??? प्रभावकारी रूपमा, @CAPS4 लाई ??? उसलाई रोक्नु ??? ध्यान दिनुहोस्। हामी??? ""@CAPS4??? घर पुग्नको लागिर जाउ ??? @CAPS4 यो भयो ??? के??? घर हिडौं हामीले दियौं ??? बुबा, आमा। तिनी??? के??? भनिन् ""???. उसले त्यसपछि, @CAPS5 के हामीले यसलाई पढेका छैनौं?"" @CAPS6 बिरामी, @CAPS1 लाई दोष दिन?? घोषणा भयो ??? @CAPS1 लाई सम्झाउनुहोस् ??? को???"
18949,7,"When I was patient. It was this @DATE1 we were going to this place in @LOCATION1. It to took us @NUM1 hours to get there but we said forget it we were in @LOCATION1. But we were not in @LOCATION1. It was @NUM2 minight, we were so sleepy we went to holiday inn and wonce we got to the room we went stright to sleep then that morning we went swimming then we lift and went to @LOCATION1 pack. My two cuzins were gotten on my nervs I was about to kill bouth of them they kept fighting and talking about each outher. Then we finally got there at about @NUM3 pm we had to take a little train to get there. The park was huge. The first ride me and my sister and my lil cuzins was the commet. The we got on the, @ORGANIZATION1, @CAPS1 runney foleon, and the @CAPS2 and that was a time which I was patient",16,"जब म धैर्य थिएँ। यो @DATE1 थियो हामी यो ठाउँ @LOCATION1 मा जाँदै थियौं। हामीलाई त्यहाँ पुग्न @NUM1 घण्टा लाग्थ्यो तर हामीले @LOCATION1 मा थियौं भनेर बिर्सिनु भन्यौं। तर हामी @LOCATION1 मा थिएनौं। यो @NUM2 मिनेट थियो, हामी धेरै निद्रामा थियौं हामी हलिडे इनमा गयौं र जब हामी कोठामा पुग्यौं हामी सिधै सुत्न गयौं त्यसपछि बिहान हामी पौडी खेल्यौं र हामी लिफ्ट गयौं र @LOCATION1 प्याकमा गयौं। मेरा दुई कुजिनहरू मेरो नर्भ्समा पसेका थिए म ती दुवैलाई मार्ने क्रममा थिए तिनीहरू झगडा गरिरहे र एकअर्काको बारेमा कुरा गरिरहे। त्यसपछि हामी अन्ततः लगभग @NUM3 बजे त्यहाँ पुग्यौं हामीले त्यहाँ पुग्नको लागि एउटा सानो ट्रेन लिनुपर्‍यो। पार्क ठूलो थियो। म र मेरी बहिनी र मेरो लिल कुजिन्सको पहिलो सवारी कमेट थियो। हामीले @ORGANIZATION1, @CAPS1 runney foleon, र @CAPS2 मा पायौं र त्यो समय थियो जुन म धैर्य थिएँ।"
18950,7,"I was over at my friends house one afternoon, when she couldn’t find something she needed. So we went over to her sister, but she was on the phone, so we sat was on the on phone, so we sat there patiently until she was done. We had sat there for about seven minutes and both of us were getting in-patient. We moved to go ask her mom. I guess she was busy, because she told us to sit, be quiet and patient. We sat there again for seven minutes, but she was still working. So, we got up and went back to her sister. She was off the phone now, so my friend asked her sister where her nail polish was but in a mean in-patient tone. “@CAPS1’s in the drawer! Now get out of my room,” she yelled. After looking and looking we finally found @CAPS1. She isn’t that patient and I learned I’m not patient either. My friend was still patient but her tone wasn’t. That’s  the time of when I know  someone was patient.",17,"म एक दिउँसो मेरो साथीको घरमा पुगेकी थिएँ, जब उसले आफूलाई चाहिएको कुरा फेला पार्न सकेन। त्यसोभए हामी उनको बहिनीमा गयौं, तर उनी फोनमा थिइन्, त्यसैले हामी फोनमा नै बस्यौं, त्यसैले उनी नसुन्जेल हामी धैर्यपूर्वक त्यहाँ बस्यौं। हामी त्यहाँ करिब सात मिनेट बसेका थियौं र हामी दुबै बिरामी भइरहेका थियौं। हामी उनको आमालाई सोध्न गए। मलाई लाग्छ उनी व्यस्त थिइन्, किनभने उनले हामीलाई बस्न, शान्त र धैर्य रहन भनिन्। हामी फेरि त्यहाँ सात मिनेट बस्यौं, तर उनी अझै काम गरिरहेकी थिइन्। त्यसोभए, हामी उठ्यौं र उहाँको बहिनीकहाँ फर्कियौं। उनी अहिले फोन बन्द थिइन्, त्यसैले मेरो साथीले उनको बहिनीलाई उनको नेल पालिस कहाँ छ भनेर सोधे तर बिरामीको स्वरमा। ""@CAPS1 दराजमा छ! अब मेरो कोठाबाट बाहिर जानुहोस्, ""उनले चिच्याइन्। हेरे र हेर्दा हामीले अन्ततः @CAPS1 फेला पार्यौं। उनी त्यो रोगी होइनन् र मैले सिकें कि म पनि धैर्यवान छैन। मेरो साथी अझै धैर्य थियो तर उनको स्वर थिएन। त्यो समय हो जब मलाई थाहा छ कोही धैर्य थियो।"
18951,7,"One day I woke up and looked outside it was snowy +cold. I went to the living room and told my mother that I wasn’t feeling well so my mother checked my tempture and said I had a??? .I also had a runny nose so she said I probably had a cold. She had to go to work @DATE1 and she said she would stay from work to stay home with me. So she made my hot chocolate and breakfast every time I need something she just got up and got it for me. Every time I needed something like a drink, food or even another blanket she got up and got it for me. She was patient because every single time I asked for something she got it without complaining she just did what I asked her to do. She even went up town to get me my medication. That is why my mother is the best and patient.",17,"एक दिन म उठे र बाहिर हिउँ + चिसो थियो। म बैठक कोठामा गएँ र आमालाई भन्नुभयो कि मलाई ठीक छैन त्यसैले मेरी आमाले मेरो टेम्प्चर जाँच गर्नुभयो र भन्नुभयो कि मलाई छ ??? .मलाई पनि नाक बगिरहेको थियो त्यसैले उनले भनिन् कि मलाई चिसो लागेको थियो। उनी @DATE1 मा काममा जानुपर्ने थियो र उनले मसँग घरमा बस्नको लागि कामबाट बस्ने बताइन्। त्यसैले उसले मेरो हट चकलेट र ब्रेकफास्ट बनाएको हरेक पटक मलाई केहि चाहिन्छ ऊ भर्खरै उठ्यो र मेरो लागि ल्याई। हरेक चोटि जब मलाई पेय, खाना वा अर्को कम्बल जस्ता केहि चाहिन्छ उनी उठिन् र मेरो लागि ल्याइन्। उनी धैर्यवान थिइन् किनभने हरेक पटक मैले केहि मागेको उनले कुनै गुनासो नगरी प्राप्त गरेकी थिइन् उनले मैले उनलाई जे गर्न भनेकी थिइन्। मेरो औषधि लिन उनी सहर गएकी थिइन् । त्यसैले मेरी आमा सबैभन्दा राम्रो र धैर्यवान हुनुहुन्छ।"
18952,7,I had to have patient's in the @CAPS1 of @CAPS2 we had to have patient in the @CAPS3. The @CAPS3 was @CAPS4 here slow we got ther a @TIME1 the we @CAPS5 it at @NUM1 we where in the @CAPS3. For hours and at a @CAPS7 pant's at the @CAPS3 I was @CAPS9 going to go @CAPS10 to the car and fall a sleep. But I used patient's to go trow that @CAPS3 and got the @CAPS11 scering of a @CAPS12 I had patients sowe I can Do something @CAPS13.,10,"मैले @CAPS2 को @CAPS1 मा बिरामी राख्नु पर्थ्यो हामीले @CAPS3 मा बिरामी हुनुपर्थ्यो। @CAPS3 थियो @CAPS4 यहाँ ढिलो हामीले त्यहाँ @TIME1 पायौं र हामी @CAPS5 यसलाई @NUM1 मा हामी जहाँ @CAPS3 मा छौँ। @CAPS3 मा @CAPS7 प्यान्टको घन्टासम्म म @CAPS9 मा @CAPS10 मा गएर कारमा सुत्न जाँदै थिएँ। तर मैले @CAPS3 को ट्राउ गर्न बिरामीको प्रयोग गरें र @CAPS12 को @CAPS11 स्केरिङ पाएँ, मसँग बिरामीहरूले बोकेका थिए म @CAPS13 केही गर्न सक्छु।"
18954,7,"There was a time when I had to be patient. My family and I were getting @NUM1 pug puppies from a nice lady who lived @NUM2 minutes away. I was so happy when my parents made their final decision about buying them. We visited the puppies @NUM3 more time when they were still really young. After our last visit, we had to wait three whole weeks because they had to be old enough to go home with new families. These three weeks seemed to go by really slowly, but all of the waiting payed off. Being patient gave me a chance to get ready for the puppies. We bought them beds, toys, crates, and other dog essentials. We wanted to be prepared for our new family members. The day finally came to pick up the puppies. They were so adorable! We brought them home and we let them explore all around our house.They loved it! Our pigs turned out to be great dogs. I am so glad that I had to be patient when waiting for our pigs. I guess good things really do come to those who wait!",22,"एक समय थियो जब म धैर्य गर्न बाध्य थिए। मेरो परिवार र म @NUM2 मिनेट टाढा बस्ने एक राम्री महिलाबाट @NUM1 पग पप्पीहरू पाउँदै थिए। मेरा आमाबाबुले तिनीहरूलाई किन्ने अन्तिम निर्णय गर्दा म धेरै खुसी थिएँ। हामीले कुकुरहरूलाई @NUM3 धेरै पटक भेट्यौं जब तिनीहरू अझै सानै थिए। हाम्रो अन्तिम भ्रमण पछि, हामीले पूरा तीन हप्ता पर्खनुपर्‍यो किनभने तिनीहरू नयाँ परिवारहरूसँग घर जानको लागि पर्याप्त उमेर पुगेका थिए। यी तीन हप्ताहरू साँच्चै बिस्तारै बिस्तारै गए जस्तो देखिन्थ्यो, तर सबै प्रतिक्षा भुक्तान भयो। धैर्यताले मलाई कुकुरको लागि तयार हुने मौका दियो। हामीले उनीहरूलाई ओछ्यान, खेलौना, क्रेट र कुकुरका अन्य आवश्यक सामग्रीहरू किन्यौं। हामी हाम्रो नयाँ परिवारका सदस्यहरूको लागि तयार हुन चाहन्थ्यौं। अन्ततः कुकुरहरू उठाउने दिन आयो। तिनीहरू धेरै मनमोहक थिए! हामीले तिनीहरूलाई घर ल्यायौं र हामीले तिनीहरूलाई हाम्रो घरको वरिपरि अन्वेषण गर्न दियौं। उनीहरूलाई यो मन पर्यो! हाम्रा सुँगुरहरू महान् कुकुरहरू भए। म धेरै खुसी छु कि मैले हाम्रा सुँगुरहरूको प्रतीक्षा गर्दा धैर्य गर्नुपर्‍यो। मलाई लाग्छ राम्रो चीजहरू वास्तवमै पर्खनेहरूलाई आउँछन्!"
18955,7,"I had patience when my dad din because we had to wait for the doctor to tell us we could see him, but after a while the doctor came and said that he went into a seizer and then a stroke. They @CAPS1-@CAPS2 him (mydad) and we waited about a good @NUM1 minutes and we used about @NUM2 boxes of tissues. The doctor said that ""we will keep him over night to observe him"" @CAPS3 the next day went to the hospital and after a white they had to pull the plug. I had patience in that store because I waited in the labb of the hospital, and waited for the doctor to tell us what happened and when they took the @CAPS1-@CAPS5 and lastly when they said the need to pull the plug on him. @CAPS3 that's my story about when I had patience.",17,"मेरो बुबाले दिनुहुँदा म धैर्यता थिए किनभने हामीले उहाँलाई भेट्न सक्छौं भनेर डाक्टरले कुर्नुपर्‍यो, तर केही समय पछि डाक्टर आए र उहाँलाई सिजर र त्यसपछि स्ट्रोक भयो भन्नुभयो। तिनीहरूले @CAPS1-@CAPS2 उहाँलाई (mydad) र हामीले राम्रो @NUM1 मिनेट पर्ख्यौं र हामीले लगभग @NUM2 बक्सहरू प्रयोग गर्यौं। डाक्टरले भने कि ""हामी उसलाई हेर्न रातभरि राख्नेछौं"" @CAPS3 भोलिपल्ट अस्पताल गए र सेतो भएपछि उनीहरूले प्लग तान्नुपर्‍यो। म त्यो पसलमा धैर्य थिएँ किनभने म अस्पतालको ल्याबमा पर्खिरहेको थिएँ, र डाक्टरले हामीलाई के भयो र कहिले उनीहरूले @CAPS1-@CAPS5 लिएका थिए र अन्तमा जब उनीहरूले उहाँमा प्लग तान्न आवश्यक छ भने। @CAPS3 यो मेरो कथा हो जब मैले धैर्य गरें।"
18956,7,I was a patient in the doctors  office so I do belive. I was a patient becouse I sprins my knc once and freshed my my coluler @CAPS1 that what make me a patient. I amost forget about the lumpnote in my neck so I am up utent to my doctor.,8,म डाक्टरको कार्यालयमा बिरामी थिएँ त्यसैले म विश्वास गर्छु। म बिरामी थिएँ किनभने मैले एक पटक मेरो knc स्प्रिन्स गरें र मेरो कल्युलर @CAPS1 ताजा गरें कि मलाई बिरामी बनाउँछ। म मेरो घाँटीमा भएको लम्पनोटको बारेमा बिर्सन्छु त्यसैले म मेरो डाक्टरको लागि तयार छु।
