essay_id,essay_set,essay,score,p5_google_trans
12650,5,"The mood  that was created by the author is something that not alot of people have. In the selection Narciso shows that he is thankful for being cuban living in the united states. His parents moved to Newark, New Jersey after living in cuba  to give their children a better like. Narciso has ""a love of cooking"" because he was raised with his parents both cooking and having cullinary skills he was passionate of cuban music which ""filled the air mixing with the aromas of the kitchen"". To Narciso Growing up in his envirenment family had nothing to do with blood relative and, was more as someone who  you think of as to being like family. For Narciso there was no way for him to show the gratitude and generosity that he got in such an early age. And how important he learned that family and friends are.",3,"लेखकले सिर्जना गरेको मूड भनेको धेरै मानिसहरूसँग नहुने कुरा हो। छनोटमा नार्सिसोले संयुक्त राज्य अमेरिकामा क्युवाली बसोबास गरेकोमा उनी आभारी रहेको देखाउँछन्। आफ्ना छोराछोरीलाई अझ राम्रो बनाउन क्युबामा बसेपछि उनका आमाबुबा नेवार्क, न्यु जर्सीमा सरे। नार्सिसोलाई ""खाना पकाउने माया"" छ किनभने उनी आफ्ना आमाबाबुसँग खाना पकाउने र पाक कला कौशल भएका दुवैसँग हुर्केका थिए उनी क्युबाली संगीतको भावुक थिए जसले ""भान्साको सुगन्धले हावामा मिसाइदिन्छ""। नार्सिसोलाई आफ्नो परिवेशमा हुर्केको परिवारमा रगतको नातेदारसँग कुनै सरोकार थिएन र, त्यो भन्दा धेरै जसलाई तपाई परिवारजस्तो ठान्नुहुन्छ। नार्सिसोका लागि उनले यति सानै उमेरमा पाएको कृतज्ञता र उदारता देखाउने कुनै उपाय थिएन। र उसले परिवार र साथीहरू कति महत्त्वपूर्ण छन् भनेर सिकेको छ।"
12651,5,"The mood created by the author was great. He made it so Narciso was very happy, and proud to of grown up in Cuba. He also made it so Narciso was grateful for everything. For example, ""My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills, and a love of cooking that is still with me today (and for which I am externally grateful). The mood created by the author was a great mood.",2,"लेखकले सिर्जना गरेको मूड उत्कृष्ट थियो। उनले नार्सिसो धेरै खुसी थिए र क्युबामा हुर्केकोमा गर्व गरे। उसले यसलाई पनि बनायो त्यसैले नार्सिसो सबै कुराको लागि कृतज्ञ थियो। उदाहरणका लागि, ""मेरो आमाबुवा दुवैले खाना पकाउने कर्तव्यहरू साझा गर्नुभयो र अनजानमै मलाई उनीहरूको समृद्ध पाक कला, र खाना पकाउने प्रेम जुन आज पनि मसँग छ (र जसको लागि म बाह्य रूपमा कृतज्ञ छु)। लेखकद्वारा सिर्जना गरिएको मूड एक थियो। महान मूड।"
12652,5,The mood is very loving and happy. The way he talks about the neighborhood he grew up in and everyone was so close. Than how he talked about how caring and uselfish His parent were. Just how gratefull he is made the memoir very happy.,1,मूड धेरै मायालु र खुशी छ। ऊ हुर्केको छिमेकको बारेमा कुरा गर्ने तरिका र सबैजना धेरै नजिक थिए। उसले आफ्नो आमाबाबु कत्तिको हेरचाह गर्ने र उपयोगी थियो भनेर कसरी कुरा गर्यो। संस्मरणलाई धेरै खुसी बनाएर उहाँ कति कृतज्ञ हुनुहुन्छ।
12653,5,"The mood created by the author in the memoir is happy and grateful. He is grateful that his parents give up everything that they had just to give him a better life. In the memoir it says: ""They came selflessly as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, careers, and the country they loved."" he is happy because he has an opportunity to have a better life and that he learned the real defition of family. In conclusion the mood for this memoir is happy and grateful.",2,"संस्मरणमा लेखकले सिर्जना गरेको मूड खुशी र कृतज्ञ छ। उहाँ कृतज्ञ हुनुहुन्छ कि उहाँका आमाबाबुले उहाँलाई राम्रो जीवन दिनको लागि आफूले पाएका सबै कुरा त्यागे। संस्मरणमा भनिएको छ: ""तिनीहरू धेरै आप्रवासीहरू जस्तै नि:स्वार्थ रूपमा आएका थिए, आफ्ना छोराछोरीलाई राम्रो जीवन दिनको लागि, यद्यपि यसको मतलब उनीहरूको परिवार, साथीहरू, क्यारियरहरू र उनीहरूले माया गरेको देश छोडेर जानु हो।"" ऊ खुसी छ किनभने उसले राम्रो जीवन बिताउने मौका पाएको छ र उसले परिवारको वास्तविक परिभाषा सिकेको छ। अन्तमा यो संस्मरणको लागि मूड खुशी र आभारी छ।"
12654,5,"The mood is well many different things. But mainly the mood is loving. I think it's mainly loving because in the memoir at both the begining and end, Narciso talks about how nice, sweet, and caring his parents are. For example in paragraph @NUM1 he says ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" And in that sentence you can see that both Narciso's mother and father would always welcome people into their house.",2,"मूड धेरै फरक चीजहरू छन्। तर मुख्यतया मूड मायालु छ। मलाई लाग्छ कि यो मुख्यतया मायालु छ किनभने सुरु र अन्त्य दुवैको संस्मरणमा, नार्सिसोले आफ्ना आमाबाबु कति राम्रो, मीठो र हेरचाह गर्ने कुरा गर्छन्। उदाहरण को लागी अनुच्छेद @NUM1 मा उनी भन्छन् ""मेरा आमाबाबुले सधैं आफ्नो हात र ढोका खुला राख्थे धेरै मानिसहरू जसलाई हामीले परिवार मान्छौं, थाहा छ कि उनीहरूले हाम्रो लागि पनि त्यस्तै गर्नेछन्।"" र त्यो वाक्यमा तपाईले देख्न सक्नुहुन्छ कि नार्सिसोका आमा र बुबा दुवैले सधैं मानिसहरूलाई उनीहरूको घरमा स्वागत गर्नेछन्।"
12655,5,"In the story, Narciso Rodriguez, from Home: The Blueprints of our lives, The @CAPS1 created by the @CAPS2 in the memoir was a very soft @CAPS1 because they are all greatfull for what being going on with their lifes like the @CAPS2 said in paragraph @NUM1 ""It was in this simple house tha my parents welcomed other refugees to celebrate their arrival to this country and where I celebrated my first birthdays. It was in the warmth of the kitchen in this humble house where a Cuban feas (Albeit a frugal Cuban feas) always filled the air with not Just scent an music but life and love. it was here where I learned the real definition of ""family"". And for this, I will never forget that house towards gracious neighborhood or the many things I learne there about how to love. I will never forget how my parents turn the simple house into a home.",2,"कथामा, Narciso Rodriguez, Home: The Blueprints of our life, @CAPS2 द्वारा संस्मरणमा सिर्जना गरिएको @CAPS1 एकदमै नरम @CAPS1 थियो किनभने तिनीहरू सबै @CAPS2 जस्तै आफ्नो जीवनमा के भइरहेको छ त्यसको लागि हर्षित छन्। अनुच्छेद @NUM1 मा भन्नुभयो ""यो यो साधारण घरमा थियो कि मेरा आमाबाबुले अन्य शरणार्थीहरूलाई यस देशमा उनीहरूको आगमनको उत्सव मनाउन स्वागत गर्नुभयो र जहाँ मैले मेरो पहिलो जन्मदिन मनाएको थिए। यो यो विनम्र घरको भान्साको न्यानोपनमा थियो जहाँ क्युबाली फिज ( एक मितव्ययी क्युबाली feas) ले सँधै हावालाई संगीतको सुगन्ध मात्र होइन जीवन र प्रेमले भरिदियो। यहींबाट मैले ""परिवार"" को वास्तविक परिभाषा सिकें। र यसका लागि, म त्यो घरलाई दयालु छिमेक वा घरको लागि कहिल्यै बिर्सने छैन। त्यहाँ मैले माया गर्ने बारे धेरै कुराहरू सिकें। मेरो आमाबाबुले कसरी साधारण घरलाई घरमा परिणत गरे भनेर म कहिल्यै बिर्सने छैन।"
12656,5,"In the memoir the mood created by the author is gratefullness. I know this because in the memoir it says, ""But, in reality, theres is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" This evidence shows how Narciso Rodriguez was grateful which is the mood of the memoir. His parents taught him how to love his culture, (and for which I am eternally grateful)."" The way the author puts the words and uses them shows the mood of the memoir is grateful.",3,"संस्मरणमा लेखकले सिर्जना गरेको मूड कृतज्ञता हो। मलाई यो थाहा छ किनभने संस्मरणमा यो भनिएको छ, ""तर, वास्तवमा, यति सानै उमेरमा ममा छापिएको उदारताको भावना र परिवार र साथीहरू कत्तिको महत्त्वपूर्ण छन् भन्ने प्रदर्शनको लागि मेरो कृतज्ञता व्यक्त गर्ने कुनै तरिका छैन।"" यो प्रमाणले देखाउँछ कि नार्सिसो रोड्रिगेज कसरी कृतज्ञ थिए जुन संस्मरणको मूड हो। उहाँका आमाबाबुले उहाँलाई आफ्नो संस्कृतिलाई कसरी माया गर्ने भनेर सिकाउनुभयो, (र जसको लागि म अनन्त कृतज्ञ छु)।"" लेखकले शब्दहरू राख्ने र प्रयोग गर्ने तरिकाले संस्मरणको मूडलाई देखाउँछ।"
12657,5,"Narciso Rodriguez's @CAPS1 from Home: The Blueprints of Our Lives, creates a very optimistic mood.Narciso describes how even though ""at a time when overt racism was the norm and segregation prevailed in the United States"", he and his ""family"" (which included foreign neighbors) still overcame adversity. In addition he describes how even though his neighborhood shared different cultural backgrounds, they still lived together as a family. Lastly he describes all the memories and celebrations that helped shape his house from a living space into place of love and friendship. It is real easy to tell that Narciso loved his family and friends all the same in a way that shaped his life.",2,"Narciso Rodriguez's @CAPS1 from Home: The Blueprints of Our Lives ले धेरै आशावादी मुड सिर्जना गर्दछ। नार्सिसोले ""संयुक्त राज्यमा जातीय भेदभाव र पृथकता प्रचलित भएको समयमा"" कसरी वर्णन गरे पनि उनी र उनको ""परिवार"" ( जसमा विदेशी छिमेकीहरू पनि समावेश थिए) अझै पनि प्रतिकूलताहरू पार गरे। साथै उनले आफ्नो छिमेकीले फरक-फरक सांस्कृतिक पृष्ठभूमि साझा गरे तापनि उनीहरू परिवारको रूपमा सँगै बस्ने तरिका वर्णन गर्छन्। अन्तमा उसले आफ्नो घरलाई बस्ने ठाउँबाट माया र मित्रताको स्थानमा आकार दिन मद्दत गर्ने सबै सम्झनाहरू र उत्सवहरू वर्णन गर्दछ। यो बताउन साँच्चै सजिलो छ कि नार्सिसोले आफ्नो परिवार र साथीहरूलाई उस्तै माया गर्थे जसले आफ्नो जीवनलाई आकार दियो।"
12658,5,"I was in this simple house that myparents welcomed other refugees to celebratetheir arrival to this country and whenI celebrated my first birthday. I was in thewarmth of the kitchen in this humblehouse where a cuban  feast always filledthe air with not just scent and love.It was here where i learned thereal definition of family And for this,I will never forget that house or its,I will never forget that house or it's graciousneighborhood or the many things i learnedthere how to love, I never forget this house.",2,"म यो साधारण घरमा थिएँ कि मेरा आमाबाबुले अन्य शरणार्थीहरूलाई यस देशमा उनीहरूको आगमनको उत्सव मनाउन स्वागत गर्नुभयो र जब मैले मेरो पहिलो जन्मदिन मनाएँ। म यो विनम्र घरको भान्साकोठाको न्यानोपनमा थिएँ जहाँ क्युबाली भोजले सधैं गन्ध र मायाले मात्र हावा भरिदिन्छ। यो यहाँ थियो जहाँ मैले परिवारको वास्तविक परिभाषा सिके र यसका लागि, म त्यो घर वा त्यो घरलाई कहिल्यै भुल्ने छैन। त्यो घर बिर्सन वा यो अनुग्रही छिमेक हो वा मैले माया गर्ने तरिका त्यहाँ सिकेको धेरै चीजहरू, म यो घर कहिल्यै बिर्सिन।"
12659,5,"In the memoir ""Narciso Rodriguez"" is a clothing designer who grew up in @LOCATION1 with all different immagrets. The mood of it is that home isn't a physical space but relationships. ""Growing up in this enviornment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" (@NUM1). He had a: ""Close-Knit community of honest, hard working immigrants.."" (@NUM1). I think Narciso would be a clothing designer if he didnt grow up with these people.",2,"संस्मरणमा ""Narciso Rodriguez"" एक कपडा डिजाइनर हुनुहुन्छ जो @LOCATION1 मा सबै बिभिन्न इमग्रेट्स संग हुर्केका थिए। यसको मूड यो छ कि घर भौतिक स्थान होइन सम्बन्ध हो। ""यस परिवेशमा हुर्किँदा मेरो मनमा रगतको नातेदार हुनुमा ""परिवार"" को कुनै सरोकार छैन भन्ने ठूलो भावना जाग्यो।"" (@NUM1)। उहाँसँग थियो: ""इमानदार, कडा परिश्रम गर्ने आप्रवासीहरूको नजिक-बुनिएको समुदाय .."" (@NUM1)। मलाई लाग्छ कि नार्सिसो एक कपडा डिजाइनर हुनेछ यदि ऊ यी मानिसहरूसँग हुर्केको छैन भने।"
12660,5,"The mood the author created was gratefulness. Narciso he is grateful for his parents sarrifice to live in @LOCATION1. This gave him a better life. The auther writes, ""I will always be grateful to my parents for their love and sacrifice. Also, he admired their strength and perverance of his parents. In the text it says, ""I've often told them of my admiration for their strength and preseverance..."" @CAPS1, he says that he will never forget how his parents turned a house into a home. That is the mood the author creates in the memoir.",3,"लेखकले सिर्जना गरेको मूड कृतज्ञता थियो। Narciso उहाँ @LOCATION1 मा बस्नका लागि आफ्ना आमाबाबुको सरिफिसको लागि कृतज्ञ हुनुहुन्छ। यसले उनलाई राम्रो जीवन दियो। लेखकले लेखेका छन्, ""आफ्ना आमाबाबुको माया र बलिदानका लागि म सधैं कृतज्ञ रहनेछु। साथै, उनले उनीहरूको शक्ति र आफ्ना आमाबाबुको दृढताको प्रशंसा गरे। पाठमा भनिएको छ, ""मैले उनीहरूलाई उनीहरूको शक्तिको लागि मेरो प्रशंसाको बारेमा बारम्बार बताएको छु। र संरक्षण..."" @CAPS1, उनी भन्छन् कि उनले आफ्ना आमाबाबुले कसरी घरलाई घरमा परिणत गरे भनेर उनी कहिल्यै बिर्सने छैनन्। लेखकले संस्मरणमा सिर्जना गरेको मूड यही हो।"
12661,5,"The @CAPS1 created by the author in the memoir was regular becacuse in the story (Narciso Rodriguez) he explains his life a little to the reader he explains how they lived in cuba then to america and the boy also explains how he loves his home, and celebration and heritage in america the boy talks with  like same kind of smat tone beacse he's really explaining his like then about really now and hear he likes is so theres no anger in this story. ",2,"संस्मरणमा लेखकद्वारा सिर्जना गरिएको @CAPS1 नियमित थियो किनभने कथामा (नार्सिसो रोड्रिग्वेज) उसले आफ्नो जीवनलाई पाठकलाई थोरै बताउँछ उसले बताउँछ कि उनीहरू क्युबामा कसरी बसे र अमेरिका गए र केटाले पनि बताए कि उसले आफ्नो घरलाई कसरी माया गर्छ, र अमेरिकामा उत्सव र विरासत केटाले उस्तै प्रकारको स्म्याट टोन बेक्सेससँग कुरा गर्छ उसले वास्तवमै उसको मनपर्ने कुरालाई अहिलेको बारेमा व्याख्या गरिरहेको छ र सुनेको छ कि उसलाई मन पर्छ त्यसैले यस कथामा कुनै रिस छैन।"
12662,5,"In this article the author kind of gave a both happy and proud mood. He loved where he came from. Where he was raised, and mainly the life his parents provided for him. He adores his parents and couldn't be more gratefull. They turned a house into a home. They didn't thousands to be happy all they needed was each other...and they did. He is what he is and that's extremly proud of his Cuban life and family.",2,"यस लेखमा लेखकले खुशी र गर्व मुड दुवै दिए। ऊ जहाँबाट आएको हो, उसलाई मन पर्यो। जहाँ उनी हुर्केका थिए, र मुख्यतया उनको आमाबाबुले उनको लागि प्रदान गरेको जीवन। उसले आफ्ना आमाबाबुलाई माया गर्छ र अधिक कृतज्ञ हुन सक्दैन। उनीहरूले एउटा घरलाई घरमा परिणत गरे। उनीहरूलाई खुसी हुन हजारौं होइन उनीहरूलाई चाहिने सबै एकअर्का थियो...र तिनीहरूले गरे। उहाँ के हुनुहुन्छ र उहाँको क्युवाली जीवन र परिवारमा अत्यन्तै गर्व छ।"
12663,5,The mood created by the author is that @PERSON1 is greatful for his education and growing up in @LOCATION1. Also his parents and they're cooking skills. The mood is love and greatfulness.,1,लेखकद्वारा सिर्जना गरिएको मुड भनेको @PERSON1 आफ्नो शिक्षा र @LOCATION1 मा हुर्कनुको लागि महान छ। उहाँका आमाबुवा र तिनीहरू पनि खाना पकाउने सीपहरू छन्। मूड प्रेम र महानता हो।
12664,5,"The mood in this memoir is very happy. It kind of shows how lucky we are, by showing how greatful they are to be hear in @LOCATION1. The mood is also joyful.",1,यो संस्मरणमा मूड धेरै खुसी छ। @LOCATION1 मा सुन्न कत्तिको महान हुनुहुन्छ भनेर देखाएर यसले हामी कति भाग्यमानी छौं भनेर देखाउँछ। मन पनि रमाइलो छ ।
12665,5,"@PERSON1 uses a very happy tone and mood when talking about his home. ...Passed on to me their rich culinary skills and a love of cooking that is still with me today (and For which I am eternally grateful). Narciso is very happy he learned such great cooking in his childhood. ""Here, in the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home"" (@NUM1). Being so happy made this such a warm home in @CAPS1. ""I will never Forget how my parents turned this simple house into a home"" (@NUM2). Narciso summed up his entire article in one sentence and creating what most people feel at home. At my home I feel everything Narciso does because its not were you live its how you live.""",3,"@PERSON1 ले आफ्नो घरको बारेमा कुरा गर्दा धेरै खुसीको स्वर र मुड प्रयोग गर्दछ। ...मलाई तिनीहरूको समृद्ध पाक कला र खाना पकाउने प्रेम प्रदान गरियो जुन आज पनि मसँग छ (र जसको लागि म अनन्त आभारी छु)। नार्सिसो धेरै खुसी छ कि उसले आफ्नो बाल्यकालमा यस्तो राम्रो खाना सिकेको थियो। ""यहाँ, बाल्यकालको निर्दोषतामा, परिवार र साथीहरूको मण्डली, र दुवैलाई समेट्ने अनन्त उत्सवहरूले हाम्रो न्यानो घरमा जीवनको पृष्ठभूमि बनायो"" (@NUM1)। धेरै खुसी हुनुले @CAPS1 मा यस्तो न्यानो घर बनायो। ""मेरो आमाबाबुले कसरी यो साधारण घरलाई घरमा परिणत गर्नुभयो म कहिल्यै बिर्सने छैन"" (@NUM2)। नार्सिसोले आफ्नो सम्पूर्ण लेखलाई एक वाक्यमा सारांशित गरे र धेरैजसो मानिसहरूले घरमा के महसुस गर्छन् भनेर सिर्जना गरे। मेरो घरमा म नार्सिसोले गर्ने सबै कुरा महसुस गर्छु किनभने यो तिमी थिएनौ जसरी तिमी बाँचिरहेका थियौ।"""
12666,5,"In the memoir ""Narciso Rodriguez"" by Narciso Rodriguez the mood is calm and they are happy. I think this because they talk mainly about the good thing in their childhood. They also say how much they loved thier family. If you don't love or have a family as a child you would not be happ and they were. My last reason is they were most grateful for their home and how their parent turned a house into a home. This is why I think the authors mood is happy and calm.",2,"Narciso Rodriguez द्वारा संस्मरण ""Narciso Rodriguez"" मा मूड शान्त छ र तिनीहरू खुसी छन्। मलाई यो लाग्छ किनभने तिनीहरू मुख्यतया आफ्नो बाल्यकालमा राम्रो कुराको बारेमा कुरा गर्छन्। आफ्नो परिवारलाई कति माया गर्थे भन्ने पनि बताउँछन् । यदि तपाइँ बच्चाको रूपमा माया गर्नुहुन्न वा परिवार छैन भने तपाइँ खुशी हुनुहुन्न र तिनीहरू थिए। मेरो अन्तिम कारण हो कि तिनीहरू आफ्नो घरको लागि धेरै कृतज्ञ थिए र कसरी तिनीहरूका अभिभावकले घरलाई घरमा परिणत गरे। यसैले मलाई लाग्छ कि लेखकहरूको मूड खुसी र शान्त छ।"
12667,5,I think the mood is happiness because when she was talking about he cooking skills and how she was listening to cubin music in pertheisis it said stuff like which I still love today. When she said our house became a home I think that ment that they are happy settled in theres not alot of stress and everyone seems comfortable. She kept say how much she was thankful for having such great parents and a great house. It just made me think she has to be really happy with her family her house and her life. She must be happy with her life here in @LOCATION1,3,"मलाई लाग्छ कि मुड खुसीको छ किनभने जब उनले उनको खाना पकाउने सीप र कसरी उनी पर्थेसिसमा क्युबिन संगीत सुनिरहेकी थिइन्, त्यसले मलाई आज पनि मनपर्ने कुराहरू भनिन्। जब उनले हाम्रो घर घर बनेको बताएकी थिइन्, मलाई लाग्छ कि उनीहरू खुसी छन् कि त्यहाँ धेरै तनाव छैन र सबैलाई सहज देखिन्छ। यत्तिका महान आमाबाबु र ठूलो घर पाएकोमा आफू कत्ति आभारी छु भनेर उनले भनिन्। यसले मलाई मात्र सोच्न बाध्य बनायो कि उनी आफ्नो परिवार र उनको जीवनसँग साँच्चै खुसी हुनुपर्छ। उनी यहाँ @LOCATION1 मा आफ्नो जीवनसँग खुसी हुनुपर्छ"
12668,5,The mood of This memoir is positive and careing. The reason why this story is caring is because they @CAPS1 all the people stay there and they aid them until those people could move. And the reason why this story is positive is because The parents are always having fun cooking cause that's their favorite thing to do and their always haven fun @CAPS2 those are the mood that is in this momoir,2,यो संस्मरणको मूड सकारात्मक र हेरचाह छ। यो कथा हेरचाह गर्नुको कारण यो हो कि तिनीहरू @CAPS1 सबै मानिसहरू त्यहाँ बस्छन् र तिनीहरूले ती मानिसहरू सार्न नसकेसम्म उनीहरूलाई सहयोग गर्छन्। र यो कथा सकारात्मक हुनुको कारण यो हो कि आमाबाबुले सधैं रमाइलो खाना पकाउने कारण हो जुन तिनीहरूको मनपर्ने कुरा हो र तिनीहरूको सधैं रमाइलो हो @CAPS2 तिनीहरू यस मोमोइरमा रहेको मूड हुन्।
12669,5,"The mood created by the author is a happy reflective memoir on the family life of the author growing up. It talks about how warm and caring the authors household was and how it got to be like that     The author sets the mood in the menoir by talking about what was going on n the household ""Our traditional Cuban home, where the very heart of which was the kitchen."" The author talks about her families love for cooking and happy mood of the house with the ""Passionate Cuban music filled the air, mixing with the aromas of the kitchen"". The author also talks about the close knit community of honest hard working migrants who ** in the surrounding homes they were all friends that took care of eachother, knowing that anyone would do the same for them as well.  The author is able to keep the mood happy in the memoir by talking about how he will ""always be grateful to my parents for their love and sacrifice"" @CAPS1 it as a loving caring story to read about @PERSON1's childhood.",4,"लेखकले सिर्जना गरेको मूड लेखकको पारिवारिक जीवनमा खुसी प्रतिबिम्बित संस्मरण हो। यसले लेखकको घरपरिवार कत्तिको न्यानो र हेरचाह गर्ने थियो र यो कसरी भयो भन्ने बारे कुरा गर्छ र लेखकले घरमा के भइरहेको थियो भनेर कुरा गरेर मेनोइरमा मूड सेट गर्दछ ""हाम्रो परम्परागत क्युबाली घर, जहाँको मुटु थियो। भान्साकोठा।"" लेखकले आफ्नो परिवारलाई खाना पकाउन मन पराउने र घरको खुसीको मूडको बारेमा कुरा गर्छिन् ""उत्साही क्युबाली संगीतले हावामा भरिएको, भान्साको सुगन्धसँग मिसाउँदै""। लेखकले इमानदार कडा परिश्रम गर्ने आप्रवासीहरूको नजिकको समुदायको बारेमा पनि कुरा गर्छन् जो ** वरपरका घरहरूमा उनीहरू सबै साथीहरू थिए जसले एकअर्काको हेरचाह गर्थे, उनीहरूलाई पनि कसैले पनि त्यस्तै गर्नेछ भन्ने थाहा पाएर। @CAPS1 लाई @PERSON1 को बाल्यकालको बारेमा पढ्नको लागि मायालु हेरचाह गर्ने कथाको रूपमा ""मेरो आमाबाबुको माया र बलिदानको लागि उहाँ कसरी सधैं कृतज्ञ रहनुहुनेछ"" भनेर कुरा गरेर लेखकले संस्मरणमा मुडलाई खुसी राख्न सक्षम छन्।"
12670,5,"In the memoir ""Narciso Rodriguez"" from the book ""Home: The Blueprints of Our Lives,"" The author was very happy and grateful. I know he is happy in this memoir because in paragraph @NUM1 he writes ""It was in the warmth of the kitchen in this humble house where a Cuban feast always filled the air with not just scent and music but life and love."" This is a happy setting where the author grew up in. The author was also very grateful to his parents. I know this because in paragraph @NUM2 he says ""I will always be grateful to my parents for their love and sacrifice. This shows the emotions the author felt growing up.",2,"""होम: द ब्लुप्रिन्ट्स अफ आवर लाईभ्स"" पुस्तकबाट ""नार्सिसो रोड्रिग्ज"" को संस्मरणमा लेखक धेरै खुसी र कृतज्ञ थिए। मलाई थाहा छ उहाँ यस संस्मरणमा खुसी हुनुहुन्छ किनभने अनुच्छेद @NUM1 मा उनले लेखेका छन् ""यो यो नम्र घरको भान्साकोठाको न्यानोपनमा थियो जहाँ क्युबाली भोजले सधैं गन्ध र संगीत मात्र होइन जीवन र प्रेमले हावा भरिदिन्छ।"" यो एउटा खुसीको वातावरण हो जहाँ लेखक हुर्केका थिए। लेखक आफ्ना आमाबाबुप्रति पनि धेरै कृतज्ञ थिए। मलाई यो थाहा छ किनकि अनुच्छेद @NUM2 मा उहाँले भन्नुहुन्छ ""म मेरो आमाबाबुको माया र बलिदानको लागि सधैं कृतज्ञ रहनेछु। यसले लेखकले बढ्दै गएको महसुस गरेको भावनाहरू देखाउँछ।"
12671,5,"The mood created by the author is the mood of appreciation for his house and parents. First, he author talks about how her parents give up what ever they had for them. It says ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, and careers in the country they loved. They struggled both personally and financially..."" This means that their parents gave up their family and friends and jobs in their beloved country, Cuba, just for him and his sister so he appreciate them a lot for doing all of these for them. Secondly his parents showed him the two lessons abot life. The story states ""I will always be grateful to my parents for their love and sacrifice... I've often told them the admiration for their strength and perseverance... and the demonstration of how important family and friends are. These are two lessons that my parents did not just tell me. They showed me with their lives, and these teachings have been the basis of my life. This shows that his parents taught his something important without telling him by showing him. Third, he learned the real definition of family. It says ""It was where I learned the real definition of ""family."" It shows he learned the most important lesson it this house. These is the mood and how it is shown.",4,"लेखकले सिर्जना गरेको मूड उनको घर र आमाबाबुको लागि प्रशंसाको मूड हो। पहिलो, उनी लेखकले कसरी आफ्ना आमाबाबुले उनीहरूका लागि आफूले पाएको कुरा त्याग्छन् भन्ने कुरा गर्छन्। यसमा भनिएको छ, ""तिनीहरू निःस्वार्थ रूपमा आएका थिए, धेरै आप्रवासीहरूले जस्तै, आफ्ना छोराछोरीहरूलाई राम्रो जीवन दिनको लागि, यद्यपि यसको अर्थ उनीहरूको परिवार र उनीहरूलाई मनपर्ने देशमा क्यारियर छोडेर। उनीहरूले व्यक्तिगत र आर्थिक रूपमा संघर्ष गरे..."" यसको अर्थ हो। तिनीहरूका आमाबाबुले आफ्नो प्यारो देश, क्युबामा आफ्नो परिवार र साथीहरू र जागिरहरू छोडिदिए, केवल उहाँ र उहाँकी बहिनीको लागि, त्यसैले उहाँ तिनीहरूको लागि यी सबै गरेकोमा धेरै प्रशंसा गर्नुहुन्छ। दोस्रो, उनका आमाबाबुले उनलाई जीवनको बारेमा दुई पाठ देखाए। कथामा भनिएको छ ""आफ्ना आमाबाबुको माया र त्यागको लागि म सधैं कृतज्ञ रहनेछु... मैले प्रायः उनीहरूलाई उनीहरूको बल र लगनशीलताको प्रशंसा गरेको छु... र परिवार र साथीहरू कत्तिको महत्त्वपूर्ण छन् भन्ने प्रदर्शन। यी दुई हुन्। ती पाठहरू जुन मेरा आमाबाबुले मलाई मात्र भन्नुभएन, उनीहरूले मलाई उनीहरूको जीवनले देखाउनुभयो, र यी शिक्षाहरू छन्मेरो जीवनको आधार बन्यो। यसले देखाउँछ कि उसको आमाबाबुले उसलाई देखाएर उसलाई नभनी महत्त्वपूर्ण कुरा सिकाउनुभयो। तेस्रो, उसले परिवारको वास्तविक परिभाषा सिके। यसमा भनिएको छ ""यहाँ मैले ""परिवार"" को वास्तविक परिभाषा सिके। यसले देखाउँछ कि उनले यो घरबाट सबैभन्दा महत्त्वपूर्ण पाठ सिके। यो मूड र यो कसरी देखाइएको छ।"
