essay_id,essay_set,essay,score,p6_google_trans
15636,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there is that they had to make the Empire State Building taller. The builders added a mooring mast to the top of the building to allow dirigibles to anchor the for several hours for refueling or service, and to allow the passengers on or off the dirigible. The dirigibles were docked which meant that the electric winch, in which hauled in a line from the front of the ship and then tied to the mast. The architects designed a shiny glass and chrome-nickel stainless tower that would be illuminated from the inside. The roof had to be completed before the framing for the mooring mast could take place. Everything went as planned as the builders wanted tpo.",1,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई त्यहाँ डक गर्न अनुमति दिनको लागि सामना गर्नुपरेको अवरोधहरू उनीहरूले एम्पायर स्टेट बिल्डिंगलाई अग्लो बनाउनुपर्‍यो। निर्माणकर्ताहरूले भवनको माथिल्लो भागमा मुरिङ मास्ट थपेका थिए ताकि डिरिजिबलहरूलाई इन्धन भर्न वा सेवाको लागि धेरै घण्टा लङ्गर गर्न अनुमति दिन र यात्रुहरूलाई डिरिजिबलमा वा बाहिर जान दिनुहोस्। डिरिजिबलहरू डक गरिएका थिए जसको अर्थ विद्युतीय विन्च हो, जसमा जहाजको अगाडिबाट लाइनमा लगाइन्छ र त्यसपछि मस्तूलमा बाँधिएको थियो। वास्तुकारहरूले चम्किलो गिलास र क्रोम-निकेल स्टेनलेस टावर डिजाइन गरे जुन भित्रबाट उज्यालो हुनेछ। मुरिङ मास्टको लागि फ्रेमिङ हुन सक्नु अघि छत पूरा गर्नुपर्थ्यो। निर्माणकर्ताहरूले टीपीओ चाहे अनुसार सबै कुरा योजना अनुसार भयो।"
15637,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Such as there was a law preventing airships to fly too low over urban areas. Also they could not ancor down the back of the blimp, and due to the shifting winds that high it would not be safe for passangers to get on and off. The building also had to be rebuilt to be able to come close to staying stable with the dirigible attached. And last was the differences In gases used to keep the blimps afloat. most dirigibles from outside of the @LOCATION1 used hydrogen rather than helium. hydrogen is highly flamable making in very unsafe. These are some of the obstacles builders of the Empire State Building faced to allow dirigibles to dock there.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले त्यहाँ डिरिजिबलहरू डक गर्न अनुमति दिन प्रयास गर्दा धेरै अवरोधहरूको सामना गर्नुपरेको थियो। जस्तै त्यहाँ हवाई जहाजहरू शहरी क्षेत्रहरूमा धेरै तल उडान गर्न रोक्ने कानून थियो। साथै, तिनीहरूले ब्लीम्पको पछाडिको भागमा एङ्कर गर्न सकेनन्, र उच्च गतिको हावाको कारणले गर्दा यात्रुहरू चढ्न र बाहिर जान सुरक्षित हुँदैनन्। डिरिजिबल जडानको साथ स्थिर रहन नजिक आउन सक्षम हुन भवन पनि पुनर्निर्माण गर्नुपर्‍यो। र अन्तिम फरक थियो ब्लीम्पहरू फ्लोट राख्न प्रयोग गरिने ग्यासहरूमा। @LOCATION1 बाहिरका धेरैजसो डिरिजिबलहरूले हेलियमको सट्टा हाइड्रोजन प्रयोग गरे। हाइड्रोजन धेरै असुरक्षित मा अत्यधिक ज्वलनशील बनाउन। यी केही अवरोधहरू हुन् जुन एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई त्यहाँ डक गर्न अनुमति दिन सामना गरेका थिए।"
15638,6,They faced challanges such as how to get the dirigibles to anchor on the building. There was really no safe way to do it. They also sayed the gas that keeps it floating is highly flamable. So it was like one big safty concern.In reality they ended up realizing its too dangerouse for them to do. If they took the chance and something went wrong innocent people could die.,2,उनीहरूले भवनमा लंगरमा डिरिजिबलहरू कसरी ल्याउने जस्ता चुनौतीहरूको सामना गरे। त्यहाँ यो गर्न को लागी कुनै सुरक्षित तरिका थिएन। उनीहरुले तैरिरहने ग्यास अत्यधिक ज्वालामुखी हुने समेत बताएका छन् । त्यसोभए यो एउटा ठूलो सुरक्षा चिन्ता जस्तै थियो। वास्तवमा तिनीहरूले यो गर्नका लागि धेरै खतरनाक महसुस गरे। यदि तिनीहरूले मौका लिनुभयो र केहि गल्ती भयो भने निर्दोष मानिसहरूको मृत्यु हुन सक्छ।
15639,6,"The dirigibles had @NUM1 obstacles to face, They had posidletys of fire, poping, and law troudle. They feared the dirigible would get on fire for it has hydrogen, that is rather highly flammable. They do not want to relate to the acsident that happened in lakehurst, New Jersey in May 6, 1937. also withe the fear of pops rase more concens. for the wind might blow it of chores into another building with a sharpe top that could possibley puncher the baloon. The feared this happening in downtown New York were it is highly populated. another reson prodley the biggest was that Empire State Building wanted a law for air crafts flying low over urban areas, so that ment there was no chance they could do what they were planing on doing.",3,"dirigibles को सामना गर्न @NUM1 बाधाहरू थिए, तिनीहरूसँग आगो, पोपिङ, र कानुनी समस्याहरू थिए। उनीहरूलाई डर थियो कि डिरिजिबलमा आगो लाग्न सक्छ किनभने यसमा हाइड्रोजन छ, जुन धेरै ज्वलनशील छ। तिनीहरू लेकहर्स्ट, न्यु जर्सीमा मे 6, 1937 मा भएको दुर्घटनासँग सम्बन्धित हुन चाहँदैनन्। पपहरूको डरले थप कन्सेन्स बढाउँछ। किनकि हावाले कामको कामलाई अर्को भवनमा उडाएर बेलुनलाई ठक्कर दिन सक्ने धारिलो टप भएको हुन सक्छ। न्यूयोर्कको डाउनटाउनमा यो धेरै जनसंख्या भएको डर थियो। अर्को रेसन प्रोडले सबैभन्दा ठूलो थियो कि एम्पायर स्टेट बिल्डिंगले शहरी क्षेत्रहरूमा कम उडान गर्ने हवाई शिल्पहरूको लागि कानून चाहान्छ, ताकि उनीहरूले गर्ने योजनामा ​​​​गर्न सक्ने कुनै मौका नहोस्।"
15640,6,"The biggest obstacle the builders of the Empire State Building faced in attempting to allow dirigibles to dock. It was ""The winds on top of the building were contently shifting due to violent air currents."" Due to the wind currents dirigibles would not be able for to stay still to allow the passengers to get off of the dirigiblel. They once tryed this. ""In December 1930, the @ORGANIZATION2 dirigible los Angeles approached the moorning mast but could not get close enouh to tie up bacase of forceful winds."" If the winds blue strong eneogh it could @CAPS1 the dirigible into a sharp object. After this atempd there was an; ""The building was an existing low against airships flying too low over urban areas."" ""It would make it illegal for a ship to ever tie up to the building."" @CAPS2 any dirigibles could never tie up the the building because of this new law. The biggest obstacle was the winds. The winds were because it's put tremondos stress on the building.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई डक गर्न अनुमति दिनको लागि सामना गर्नुपरेको सबैभन्दा ठूलो अवरोध। यो थियो ""भवनको माथिको हावाहरू हिंस्रक हावाको प्रवाहका कारण सन्तुष्ट रूपमा सर्दै थिए।"" हावाको प्रवाहका कारण यात्रुलाई डिरिजिबलबाट ओर्लन अनुमति दिन डिरिजिबलहरू स्थिर रहन सकेनन्। तिनीहरूले एक पटक यो प्रयास गरे। ""डिसेम्बर 1930 मा, @ORGANIZATION2 डिरिजिबल लस एन्जलस मोर्निंग मास्टमा पुग्यो तर बलियो हावाको आधारमा बाँध्न नजिक पुग्न सकेन।"" यदि हावा नीलो बलियो एनीओघ हो भने यसले @CAPS1 लाई तीव्र वस्तुमा डिरिजिबल गर्न सक्छ। यो प्रयास पछि त्यहाँ एक थियो; ""सहरी क्षेत्रहरूमा धेरै तल उडान गर्ने एयरशिपहरूको बिरूद्ध भवन अवस्थित तल्लो थियो।"" ""यसले जहाजलाई कहिल्यै भवनमा बाँध्नु गैरकानुनी बनाउँछ।"" @CAPS2 कुनै पनि डिरिजिबलले यस नयाँ कानूनको कारणले भवनलाई कहिल्यै बाँध्न सक्दैन। सबैभन्दा ठूलो बाधा हावा थियो। हावाहरू थिए किनभने यसले भवनमा ट्रेमोन्डोस तनाव राखेको छ।"
15641,6,"The builders of the Empire State Building faced more problems than expected to. One of the first problems they faced was the building's frame could not support an enormous dirigible. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation... over sixty thousand dollars' worth of modifications had to be made to the buildings framework"" (@NUM1). The builders were forced to modify the framework which cost a large amount of money, and proved to be a primary obstacle. Another obstacle the builders faced was the wind caused by nature. ""The winds on top of the building were constantly shifting due to violent air currents."" (@NUM1). These winds could potentially make the back of the blimps swivel around the mooring mast, making it incredibly difficult or dangerous to get on or off of the dirigibles. Finally, the builders faced the problem of laws against airships flying too low over urban areas. ""This law would make it illegal for a ship to ever tie up to the building or even approach the area"" (@NUM3). If ships could not even legally approach the building, the builders realized, the obstacles were too great for the mooring mast to work. After realizing all the problems and dangers associated with this idea, they decided the mooring mast would never be successful.",4,"एम्पायर स्टेट बिल्डिङका निर्माणकर्ताहरूले सोचेभन्दा बढी समस्याको सामना गर्नु परेको छ। उनीहरूले सामना गरेको पहिलो समस्यामध्ये एउटा भवनको फ्रेमले ठूलो डिरिजिबललाई समर्थन गर्न सकेन। ""डिरिजिबलको भार र हावाको चापको तनाव भवनको जगसम्म पुर्याउनु पर्ने थियो... भवनको ढाँचामा ६० हजार डलरभन्दा बढी परिमार्जन गर्नुपर्ने थियो"" (@NUM1)। निर्माणकर्ताहरूले ढाँचा परिमार्जन गर्न बाध्य भए जसमा ठूलो रकम खर्च भयो, र प्राथमिक अवरोध साबित भयो। निर्माणकर्ताहरूले सामना गरेको अर्को बाधा प्रकृतिको कारणले हावा थियो। ""भवनको माथिको हावा हिंस्रक हावाको प्रवाहका कारण निरन्तर सर्दै थियो।"" (@NUM1)। यी हावाहरूले सम्भावित रूपमा ब्लिम्पको पछाडिको भागलाई मुरिङ मास्टको वरिपरि घुमाउन सक्छ, यसलाई डिरिजिबलहरूबाट बाहिर वा बाहिर जान अविश्वसनीय रूपमा गाह्रो वा खतरनाक बनाउँदछ। अन्तमा, निर्माणकर्ताहरूले शहरी क्षेत्रहरूमा धेरै तल उडान गर्ने एयरशिपहरू विरुद्ध कानूनको समस्याको सामना गरे। ""यो कानूनले यसलाई इल बनाउँछजहाजलाई सधैं भवनमा बाँध्न वा क्षेत्रसम्म पुग्नको लागि कानुनी"" (@NUM3)। यदि जहाजहरूले कानुनी रूपमा भवनसम्म पुग्न सक्दैनन् भने, निर्माणकर्ताहरूले महसुस गरे, मुरिङ मास्टले काम गर्नका लागि अवरोधहरू धेरै ठूलो थिए। महसुस गरेपछि यस विचारसँग सम्बन्धित सबै समस्या र खतराहरू, तिनीहरूले मुरिङ मास्ट कहिल्यै सफल नहुने निर्णय गरे।"
15642,6,"Dirigibles were being hailed as the transportation of the future. They were much better than the balloons. In new York City, there was a lack of suitable landing areas for the dirigibles. Now this would be a good idea for the Empire State Building. Landing on the building would allow dirigibles to anchor there for several hours for refueling or other services. The architects could not just drop a mooring mast on top of the building. The dirigible is thousand-foot long. It would add stress to the building's frame. Engineers soon designed a shiny glass and chrome-nickel stainless steel tower. The mast had four wings at its corners. The building is now 102 floors. Floors @NUM1 and 102 were for the observation area to double as the boarding area for the dirigible passengers. Workers celebrate framing the entire building after two months. Now people lost their hope. It's because the mooring mast of the Empire State Building was never to fulfill its purpose. It was never safe nor practical. The buiders faces so many obstacles.",1,"डाइरिजिबललाई भविष्यको यातायातको रूपमा स्वागत गरिएको थियो। तिनीहरू बेलुन भन्दा धेरै राम्रो थिए। न्यूयोर्क शहरमा, डिरिजिबलहरूका लागि उपयुक्त अवतरण क्षेत्रहरूको अभाव थियो। अब यो एम्पायर स्टेट बिल्डिंग को लागी एक राम्रो विचार हुनेछ। भवनमा अवतरण गर्दा डिरिजिबलहरूलाई त्यहाँ इन्धन भर्न वा अन्य सेवाहरूको लागि धेरै घण्टासम्म लंगरमा राख्न अनुमति दिनेछ। वास्तुकारहरूले भवनको शीर्षमा मुरिङ मास्ट मात्र छोड्न सकेनन्। डिरिजिबल हजार फिट लामो छ। यसले भवनको फ्रेममा तनाव थप्नेछ। इन्जिनियरहरूले चाँडै चम्किलो गिलास र क्रोम-निकल स्टेनलेस स्टील टावर डिजाइन गरे। मस्तूलको कुनामा चारवटा पखेटा थिए। भवन अहिले १०२ तलाको छ। @NUM1 र 102 फ्लोरहरू अवलोकन क्षेत्रको लागि डाइरिजिबल यात्रुहरूका लागि बोर्डिङ क्षेत्रको रूपमा दोब्बर हुनका लागि थिए। दुई महिनापछि पूरै भवन तयार गरेर कामदारहरूले खुसीयाली मनाउँछन्। अब जनताले आशा गुमाए । यो किनभने एम्पायर स्टेट बिल्डिंगको मुरिङ मास्टले आफ्नो उद्देश्य पूरा गर्न कहिल्यै थिएन। यो कहिल्यै सुरक्षित र व्यावहारिक थिएन।निर्माणकर्ताहरूले धेरै अवरोधहरू सामना गर्छन्।"
15643,6,"Turning the mast on the Empire State Building into a dock for dirigibles had many obstacles. There were obstacles like flamable gas in the dirigibles, dangerous to be near a densely populated area, the wind were constantly shifting due to air currents, and it would be dangling high above pedestrians. These obstacles were very difficult to solve.      In the dirigibles, there are filled with hydrogen, and hydrogen is highly flamable if the dirigibles caught on fire. It is also dangerous to be above a very densely populated area because if the dirigible ever failed, it would fall on inocent bystanders. It also is dangerous because the winds shift a lot, and it can get popped by other objects or buildings around the dirigible. Thus, why it is difficult to turn the mast into a loading dock for dirigibles.         Turning the mast on the Empire State Building into a loading dock for dirigibles is very difficult to do because it is not safe.",3,"एम्पायर स्टेट बिल्डिङको मास्टलाई डिरिजिबलका लागि डकमा परिणत गर्दा धेरै अवरोधहरू थिए। डिरिजिबलमा ज्वालामुखी ग्यास, घना जनसंख्या भएको क्षेत्र नजिक हुन खतरनाक, हावाको प्रवाहका कारण हावा निरन्तर सरिरहने, पैदलयात्रुहरूको माथिल्लो भागमा झुन्ड्याउने जस्ता अवरोधहरू थिए। यी अवरोधहरू समाधान गर्न धेरै गाह्रो थियो। डिरिजिबलहरूमा, हाइड्रोजनले भरिएको हुन्छ, र यदि डिरिजिबलहरूमा आगो लाग्यो भने हाइड्रोजन अत्यधिक ज्वालामुखी हुन्छ। यो धेरै घनी जनसंख्या भएको क्षेत्र भन्दा माथि हुनु पनि खतरनाक छ किनकि यदि डिरिजिबल कहिल्यै असफल भयो भने, यो निर्दोष दर्शकहरूमा पर्नेछ। यो खतरनाक पनि छ किनभने हावा धेरै परिवर्तन हुन्छ, र यो अन्य वस्तुहरू वा भवनहरू द्वारा डिरिजिबल वरपर पप हुन सक्छ। तसर्थ, किन मास्टलाई डिरिजिबलका लागि लोडिङ डकमा परिणत गर्न गाह्रो छ। एम्पायर स्टेट बिल्डिङको मास्टलाई डिरिजिबलका लागि लोडिङ डकमा परिणत गर्न धेरै गाह्रो छ किनभने यो सुरक्षित छैन।"
15644,6,"In attempting to allow dirigibles to dock there, the builders of the Empire State Building faced many obstacles. Safety was a huge issue. Foreign derigibles often used hydrogen gas to stay aloft, which is highly flammable. A fire posed a dangerous threat in such a densely populated area as New York City. Another great obstacle was the turbulent wind at the elevation of the mooring mast, which would have prevented the dirigible from staying in one place. This would make it extremely difficult for passengers to safely board or exit the zeppelin. One way to solve this problem would be to weigh down the blimp with lead weights, but this was also a dangerous practice, because the weights could fall to the ground and crush those passing by. Although a mooring mast was in theory, a useful idea, it was neither safe nor practical.",3,"त्यहाँ डिरिजिबलहरू डक गर्न अनुमति दिने प्रयासमा, एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले धेरै अवरोधहरूको सामना गरे। सुरक्षा ठूलो समस्या थियो। विदेशी डेरिजिबलहरूले प्रायः माथि रहन हाइड्रोजन ग्यास प्रयोग गर्दछ, जुन अत्यधिक ज्वलनशील छ। न्यूयोर्क शहर जस्ता घना जनसंख्या भएको क्षेत्रमा आगोले खतरनाक खतरा खडा गरेको छ। अर्को ठूलो बाधा मुरिङ मास्टको उचाइमा अशान्त हावा थियो, जसले डिरिजिबललाई एक ठाउँमा बस्नबाट रोकेको थियो। यसले यात्रुहरूलाई सुरक्षित रूपमा जेपेलिनमा चढ्न वा बाहिर निस्कन अत्यन्तै गाह्रो बनाउनेछ। यस समस्याको समाधान गर्ने एउटा तरिका सिसाको तौलले ब्लीम्पलाई तौल्नु हो, तर यो खतरनाक अभ्यास पनि थियो, किनभने तौलहरू भुइँमा खस्न र त्यहाँबाट जानेहरूलाई कुचल्न सक्छ। यद्यपि मुरिङ मास्ट सैद्धान्तिक रूपमा, एक उपयोगी विचार थियो, यो न सुरक्षित थियो न व्यावहारिक।"
15645,6,"The builders of the Empire State Building faced many obstacles while attempting to allow dirigibles to dock there. ""The architects could not simply drop a mooring mast on top of the Empire State building's flat roof."" A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. As stated, modifications had to be made to the building's framework strengthen and accommodate the new situation. Another great obstacle to the successful use of the mooring mast was nature itself. ""The winds on top of the building were consulate shifting due to violent air currents."" This would leave the dirigibles swiveling any air above pedestrians which was neither practical or safe. The builders of the Empire State Building faced many obstacles during the project which unfortunately led to the known fact that the Empire State Building was never going to fulfill its purpose.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले त्यहाँ डिरिजिबलहरू डक गर्न अनुमति दिन प्रयास गर्दा धेरै अवरोधहरूको सामना गर्नुपरेको थियो। ""आर्किटेक्टहरूले एम्पायर स्टेट भवनको समतल छानाको माथि मुरिङ मास्ट छोड्न सकेनन्।"" भवनको माथिल्लो भागमा हजार-फिट डिरिजिबल मुर्ड, एकल केबल टिथरले राखिएकोले भवनको फ्रेममा तनाव थप्नेछ। भनिएझैं, भवनको ढाँचालाई मजबुत बनाउन र नयाँ अवस्थालाई समायोजन गर्न परिमार्जन गर्नुपर्ने थियो। मुरिङ मास्टको सफल प्रयोगको अर्को ठूलो बाधा प्रकृति नै थियो। ""भवनको माथिको हावाले हिंस्रक हावाको प्रवाहका कारण वाणिज्य दूतावास सर्दै थियो।"" यसले पैदल यात्रीहरू माथि कुनै पनि हावा घुमाउने डिरिजिबल छोड्छ जुन न त व्यावहारिक वा सुरक्षित थियो। एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले परियोजनाको क्रममा धेरै अवरोधहरूको सामना गर्नुपरेको थियो जसले दुर्भाग्यवश एम्पायर स्टेट बिल्डिंगले आफ्नो उद्देश्य पूरा गर्न कहिल्यै नसकिने तथ्यलाई निम्त्यायो।"
15646,6,Some of the obstacles the builders of the Empire State Building faced on attempting to allow dirigibles to dock there were That architects cannot simply drop a mooring mast on top of the Empire State Building. They would also have modifie and strengthened the steel frame of the Empire State uilding and all this was going to be worth sixty thousand dollars of modifications. Theese engineers had to try to dope out a Practical workable arrangement and also the government People in washington were figuring on some safe way of mooring airships to the mast. This idea of doing this was neither practical nor safe because all this things would be dang ling high above Pedestrians on the street. This could have never happened either because there was an existing law against airships flying to low over urban areas. Theese were some of the obstacles the builders faced on attempting to allow dirigibles to dock over the Empire State Building.,3,एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले डिरिजिबलहरूलाई त्यहाँ डक गर्न अनुमति दिन प्रयास गर्दा सामना गर्नुपर्ने केही अवरोधहरू थिए जुन आर्किटेक्टहरूले एम्पायर स्टेट बिल्डिंगको शीर्षमा मुरिंग मास्ट छोड्न सक्दैनन्। तिनीहरूले एम्पायर स्टेटको स्टिल फ्रेमलाई पनि परिमार्जन र बलियो बनाएका थिए र यो सबै परिमार्जनको ६० हजार डलरको मूल्य हुने थियो। यी इन्जिनियरहरूले व्यावहारिक कार्ययोग्य व्यवस्था गर्न प्रयास गर्नुपरेको थियो र वाशिंगटनका मानिसहरूले पनि मास्टमा एयरशिपहरू मुरिङ गर्ने केही सुरक्षित तरिका खोजिरहेका थिए। यो गर्ने यो विचार न त व्यावहारिक थियो न सुरक्षित थियो किनभने यी सबै कुराहरू सडकमा पैदल यात्रीहरू भन्दा माथि उठ्नेछन्। यो कहिल्यै हुन सकेन किनभने शहरी क्षेत्रहरूमा तल्लो क्षेत्रमा उडान गर्ने वायुयानहरू विरुद्ध विद्यमान कानून थियो। यी केही अवरोधहरू थिए जुन निर्माणकर्ताहरूले एम्पायर स्टेट बिल्डिंगमा डिरिजिबलहरूलाई डक गर्न अनुमति दिने प्रयासमा सामना गरेका थिए।
15647,6,"The builders and architects faced several different obstacles & dilemnas that intefered with the construction of the Empire State Building. One of them being the funds necessary in order to produce such a large structure. They found themselves constructing and reconstructing the frame of the structure time and time again, all in a feeble attempt to reach the desired perfection. Another obstacle occurred when their entire concept shattered by the fact that not every dirigible intended to land on the mast was fueled by helium. The text reads, ""Most digribles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (@CAPS1 @NUM1). This displays the severity of the idea, where risks like that just could not be taken, so they abandoned the idea of the mooring mast.",1,"एम्पायर स्टेट बिल्डिंगको निर्माणमा हस्तक्षेप गर्ने निर्माणकर्ता र वास्तुकारहरूले धेरै फरक अवरोधहरू र दुविधाहरूको सामना गरे। ती मध्ये एउटा यस्तो ठूलो संरचना उत्पादन गर्न आवश्यक कोष हो। तिनीहरूले आफूलाई समय र समय संरचनाको फ्रेमको निर्माण र पुनर्निर्माण गरेको पाए, सबै वांछित पूर्णतामा पुग्नको लागि कमजोर प्रयासमा। अर्को बाधा तब भयो जब तिनीहरूको सम्पूर्ण अवधारणा मास्टमा अवतरण गर्न चाहने प्रत्येक डिरिजिबललाई हेलियमले इन्धन प्रदान गर्दैन भन्ने तथ्यले चकनाचूर भयो। पाठमा लेखिएको छ, ""संयुक्त राज्य अमेरिका बाहिरका अधिकांश डिग्रिबलहरूले हेलियमको सट्टा हाइड्रोजन प्रयोग गरे, र हाइड्रोजन अत्यधिक ज्वलनशील छ"" (@CAPS1 @NUM1)। यसले विचारको गम्भीरता देखाउँछ, जहाँ त्यस्ता जोखिमहरू मात्र लिन सकिँदैन, त्यसैले तिनीहरूले मुरिङ मास्टको विचार त्यागे।"
15648,6,"In the excerpt ""The Mooring Mast"" it shows that it was not easy making the dirigibles a safe docking station.A struggle that was faced during this time was that dirigibles from other countries were made with hydrogen which is highly flammable. This meant that if it was exposed to fire it would instantly catch on fire over the world's most populated city.Another problem that was faced with the amount of wind at the top of the Empire building. With all this wind it was hard for pilots of dirigibles to steer. The wind would toss them around, pilots couldnt take their hands off the geers.These were just two of the many struggles pilots and architects had to face when docking a dirigibles at a mast.",2,"""द मुरिङ मास्ट"" को अंशमा यसले डिरिजिबलहरूलाई सुरक्षित डकिङ स्टेशन बनाउन सजिलो थिएन भनेर देखाउँछ। यस अवधिमा अन्य देशका डिरिजिबलहरू अत्यधिक ज्वलनशील हुने हाइड्रोजनबाट बनाइएको संघर्षको सामना गर्नुपरेको थियो। यसको मतलब यो थियो कि यदि यो आगोमा पर्दा यसले तुरुन्तै संसारको सबैभन्दा धेरै जनसंख्या भएको सहरमा आगो लाग्नेछ। अर्को समस्या जुन साम्राज्य भवनको शीर्षमा हावाको मात्रासँग सामना गरिएको थियो। यो सबै हावाको साथ डिरिजिबलका पाइलटहरूलाई स्टेयर गर्न गाह्रो भयो। हावाले तिनीहरूलाई वरिपरि फ्याँक्ने थियो, पाइलटहरूले गियरहरूबाट आफ्नो हात हटाउन सकेनन्। यी धेरै संघर्षहरू मध्ये दुई मात्र थिए पाइलटहरू र वास्तुकारहरूले मास्टमा डिरिजिबल डक गर्दा सामना गर्नुपरेको थियो।"
15649,6,The builders of the Empire State building @CAPS1 threw many obstacles. They consulted with experts taking tours of the equipment and mooring operations at the U.S. Naval Air Station. The builders also had to meet with the president of a formed airship transport company.,1,एम्पायर स्टेट भवन @CAPS1 को निर्माणकर्ताहरूले धेरै बाधाहरू फ्याँके। उनीहरूले अमेरिकी नौसेना एयर स्टेसनमा उपकरण र मुरिङ अपरेसनहरूको भ्रमण गर्ने विशेषज्ञहरूसँग परामर्श गरे। निर्माणकर्ताहरूले गठित एयरशिप यातायात कम्पनीका अध्यक्षसँग पनि भेट्नुपरेको थियो।
15650,6,"The builders of the Empire State Building faced a few obstacles when having dirigibles to dock there. One obstacle for example was landing. New York lacked a suitable landing area for a dirigible. Architects couldn't just drop a mooring mast on top of the Empire State Building's flat roof. Also, safety was a problem. A German dirigible was destroyed by fire. The owners of the Empire State Building realized how the accident could've been worse, especially in New York. Even nature was an obstacle. Winds were constantly shifting on top of the building. So lead weights were used for the dirigible which wasn't safe, because they were dangling over pedestrians. There was a law that airships couldn't fly too low over urban areas.",3,"एम्पायर स्टेट बिल्डिंगका निर्माणकर्ताहरूले त्यहाँ डक गर्न डिरिजिबलहरू हुँदा केही अवरोधहरूको सामना गर्नुपरेको थियो। उदाहरणका लागि एउटा अवरोध अवतरण थियो। न्यूयोर्कमा डिरिजिबलका लागि उपयुक्त अवतरण क्षेत्रको अभाव थियो। वास्तुविद्हरूले एम्पायर स्टेट बिल्डिङको समतल छानाको माथि एउटा मुरिङ मास्ट मात्र छोड्न सकेनन्। साथै, सुरक्षा समस्या थियो। एक जर्मन डिरिजिबल आगलागीबाट नष्ट भयो। एम्पायर स्टेट बिल्डिंगका मालिकहरूले दुर्घटना कसरी खराब हुन सक्छ भन्ने महसुस गरे, विशेष गरी न्यूयोर्कमा। प्रकृति पनि बाधक थियो। हावा लगातार भवनको माथि सर्दै थियो। त्यसोभए सिसाको तौलहरू डिरिजिबलका लागि प्रयोग गरियो जुन सुरक्षित थिएन, किनभने तिनीहरू पैदल यात्रुहरूमाथि झुन्डिरहेका थिए। हवाई जहाज सहरी क्षेत्रमा धेरै तल उड्न नपाउने कानुन थियो ।"
15651,6,"Based on the article ""The Mooring Mast"" written by @ORGANIZATION2, the Empire State Building faced many obstacles. There are three main reasons why the @CAPS1. S.B. was not used for the purpose it was constructed for. The point of the @CAPS1.S.B. was so that dirigibles can stop and refuel. Dirigibles is an old word for Blimps. The obstacle the @CAPS1.S.B. had to over come were modifications, nature, and the law. They had to pay @MONEY1 in modifications on the @CAPS1.S.B. for the framework. The second was nature, the winds would make the back of the Dirigibles move around, they wanted to put weights on the back of them but that was not safe. Last but not least the law, the dirigibles cant be as low as the @CAPS1.S.B. because its too low and they cant fly low over urban areas.",3,"@ORGANIZATION2 द्वारा लेखिएको लेख ""द मुरिङ मास्ट"" को आधारमा, एम्पायर स्टेट बिल्डिङले धेरै अवरोधहरूको सामना गर्यो। @CAPS1 का तीन मुख्य कारणहरू छन्। S.B. जसको लागि निर्माण गरिएको थियो त्यसको लागि प्रयोग गरिएको छैन। @CAPS1.S.B को बिन्दु। ताकि डिरिजिबलहरू रोक्न र इन्धन भर्न सकून्। Dirigibles Blimps को लागि पुरानो शब्द हो। बाधा @CAPS1.S.B. परिमार्जन, प्रकृति र कानून आउनु थियो। उनीहरूले @CAPS1.S.B मा परिमार्जनहरूमा @MONEY1 तिर्नुपर्ने थियो। फ्रेमवर्कको लागि। दोस्रो प्रकृति थियो, हावाले डिरिजिबलहरूको पछाडि घुम्न बाध्य बनाउँछ, तिनीहरू तिनीहरूको पछाडि वजन राख्न चाहन्थे तर त्यो सुरक्षित थिएन। अन्तिम तर कम्तिमा कानून होइन, डिरिजिबल @CAPS1.S.B जत्तिकै कम हुन सक्दैन। किनभने यो धेरै कम छ र तिनीहरू शहरी क्षेत्रहरूमा तल उड्न सक्दैनन्।"
